2024-12-18 10:09:14.533,255,192.866645,179.035339,175.521327,169.115498,159.37927,81.8134448,74.0969474,64.8213271,65.1330286,47.1759159,0.27520349,-4.03605E-06,1.52123E-06,33.5831786,0.415376573,9.9E+37,29.260631,22.4848503,0.004388539,43.2835173,46.8127108,56.5514209,138.019047,130.460921,117.335321,103.184956,42.0162713,41.1445618,44.0566666,51.0357918,130.419523,126.284911,117.483379,111.660655,73.8196292,66.9828753,62.3473375,66.1149357,55.457468
2024-12-18 10:09:24.565,256,192.43649,179.221489,175.755397,169.351066,159.666775,82.166628,74.4343818,65.1183443,65.4087033,47.3644422,0.284957222,-4.10978E-06,1.62269E-06,33.6784944,0.408810569,23.9111741,29.3474643,22.5080811,0.004322554,43.4355622,46.992294,56.7579792,138.35751,130.836399,117.71571,103.558526,42.1897889,41.2607503,44.193798,51.2025302,130.811518,126.687382,117.885821,112.025275,74.1605059,67.3192137,62.6460548,66.3859067,55.6884332
2024-12-18 10:09:34.521,257,192.172991,179.406821,175.977243,169.604369,159.966324,82.4921496,74.7693942,65.4195967,65.6821015,47.5645116,0.280847834,-3.19524E-06,1.69896E-06,33.7618865,0.409561956,23.9354033,29.3727791,22.497678,0.004380382,43.5992523,47.152079,56.9200346,138.668575,131.193658,118.110109,103.92014,42.3223326,41.3847212,44.3404218,51.3774462,131.14511,127.091492,118.260153,112.391293,74.4931979,67.6198563,62.9124135,66.6424694,55.8487258
2024-12-18 10:09:44.521,258,191.993248,179.563849,176.200114,169.889274,160.245393,82.8456677,75.0988636,65.7334732,65.9642371,47.7419915,0.27423029,-5.49234E-06,1.35367E-06,33.8425417,0.411536047,23.9611142,29.4369685,22.5110656,0.004341478,43.7776839,47.3220175,57.1159707,138.994092,131.554172,118.489035,104.295455,42.4874727,41.5335868,44.4866807,51.5325925,131.529947,127.469746,118.667016,112.74783,74.8253718,67.9318109,63.2063048,66.9003729,56.0620024
2024-12-18 10:09:54.529,259,191.855889,179.723878,176.431302,170.138583,160.530429,83.1945281,75.4366875,66.0177432,66.2460768,47.9485719,0.278131642,-3.90223E-06,1.20021E-06,33.944447,0.410018258,24.005396,29.5153091,22.5176397,0.004333058,43.9323973,47.4811107,57.3082284,139.350694,131.934978,118.88019,104.681859,42.6433385,41.6751923,44.651458,51.7039941,131.899297,127.870385,119.060022,113.13982,75.1717797,68.2436053,63.4732127,67.1776157,56.269701
2024-12-18 10:10:04.523,260,192.021048,179.908497,176.647231,170.392088,160.807093,83.5249323,75.7887582,66.3336639,66.5264755,48.1416519,0.267652274,-4.77355E-06,7.27797E-07,34.0316179,0.415677627,23.9218807,29.5735328,22.5589919,0.004309879,44.0925959,47.6541796,57.4952341,139.672423,132.296313,119.268572,105.036669,42.8036023,41.8090799,44.7943074,51.8984893,132.256826,128.262416,119.468848,113.508386,75.4999097,68.544622,63.7767686,67.4581512,56.4723142
2024-12-18 10:10:14.521,261,192.428331,180.09815,176.858346,170.633951,161.077572,83.8689726,76.1214011,66.6324025,66.7900834,48.3281626,0.276181115,-3.81117E-06,1.05183E-06,34.1298198,0.416516568,9.9E+37,29.6287813,22.5844781,0.004356967,44.2550165,47.7956266,57.6840108,139.980021,132.665715,119.645627,105.402621,42.9527828,41.9435969,44.9454518,52.0617402,132.626443,128.652133,119.86262,113.869104,75.8439338,68.8602018,64.05796,67.727363,56.6142103
2024-12-18 10:10:24.538,262,192.867751,180.281591,177.076067,170.886832,161.358031,84.208965,76.4592181,66.9356025,67.0620572,48.5399747,0.275209404,-5.5767E-06,1.15375E-06,34.1971629,0.418557462,23.9262376,29.6691393,22.5856114,0.004310448,44.4105789,47.9664011,57.868351,140.311446,133.017125,120.019039,105.783718,43.0990602,42.0985676,45.0839062,52.2445254,132.981964,129.031199,120.263189,114.23796,76.169817,69.1755688,64.3456889,67.9974094,56.7712184
2024-12-18 10:10:34.551,263,193.413,180.493342,177.273378,171.129355,161.652839,84.5599208,76.7912414,67.2325518,67.3492052,48.7107223,0.288875451,-3.52343E-06,1.90304E-06,34.319592,0.420768159,9.9E+37,29.7221881,22.6024683,0.004285205,44.5871923,48.1464866,58.0695901,140.652667,133.396624,120.411013,106.150611,43.2668271,42.2332384,45.2276144,52.3976443,133.340695,129.410578,120.647689,114.574076,76.5158622,69.4745905,64.6253323,68.2877356,56.948398
2024-12-18 10:10:44.521,264,193.239843,180.688208,177.510285,171.370783,161.92868,84.887171,77.1346006,67.5499307,67.6267569,48.8966932,0.280594337,-4.00624E-06,1.99618E-06,34.3996006,0.41002396,9.9E+37,29.783495,22.5909532,0.00434378,44.7409747,48.2829712,58.2366975,140.956642,133.751525,120.782081,106.49369,43.4075848,42.3714634,45.3704843,52.5799325,133.7277,129.788398,121.029438,114.942962,76.8358997,69.7817513,64.8994025,68.5304692,57.1281815
2024-12-18 10:10:54.533,265,192.895842,180.876187,177.717446,171.624223,162.189947,85.2497896,77.4780463,67.8402018,67.9039751,49.1267639,0.278874051,-3.23892E-06,2.02623E-06,34.5057738,0.410025531,9.9E+37,29.8696983,22.6296398,0.004388052,44.9159281,48.4665872,58.4535536,141.285555,134.138622,121.162411,106.881618,43.5704338,42.5297419,45.5322347,52.7423423,134.076138,130.18634,121.419514,115.304802,77.1933414,70.1105121,65.1863346,68.8292211,57.2453412
2024-12-18 10:11:04.521,266,192.971238,181.0231,177.917937,171.872084,162.461608,85.5666697,77.7983142,68.1438708,68.1704581,49.3143078,0.273273785,-3.86433E-06,1.79742E-06,34.5812674,0.41493273,24.0770929,29.9032824,22.6188349,0.004302105,45.0885786,48.6451982,58.6450815,141.596046,134.459717,121.542558,107.218572,43.7497945,42.6690104,45.6854945,52.9153599,134.442523,130.555482,121.801852,115.648033,77.518588,70.4240797,65.4719626,69.0664845,57.4384294
2024-12-18 10:11:14.527,267,193.50939,181.194286,178.129753,172.11663,162.713385,85.9243862,78.1519562,68.4543648,68.4642038,49.5001072,0.286174683,-5.53833E-06,1.64165E-06,34.6701908,0.419557676,24.1254706,29.9763452,22.6451673,0.004404357,45.2557816,48.808842,58.8483513,141.892898,134.806948,121.910562,107.576327,43.8836806,42.8203874,45.8471238,53.1021432,134.793429,130.952801,122.199234,115.991581,77.8489702,70.7296347,65.7632702,69.3590265,57.6610881
2024-12-18 10:11:24.522,268,193.88032,181.403801,178.348615,172.330976,162.989947,86.2596256,78.4688994,68.7510807,68.7244853,49.6967051,0.293238054,-4.20708E-06,1.53695E-06,34.7764049,0.421046032,9.9E+37,30.0267717,22.6164068,0.004321485,45.4157489,48.9577727,59.0424543,142.2265,135.170341,122.286583,107.934431,44.0364777,42.9434631,45.983878,53.2716083,135.151246,131.324064,122.569919,116.350783,78.1910902,71.0335592,66.0521795,69.6127843,57.8119586
2024-12-18 10:11:34.521,269,193.685963,181.599437,178.555004,172.588395,163.260033,86.6138043,78.8142125,69.0809742,69.0420462,49.9012757,0.289827345,-4.32495E-06,1.52493E-06,34.8599953,0.408275406,9.9E+37,30.0853769,22.6405695,0.004312737,45.5762544,49.1280306,59.2227404,142.508606,135.496924,122.634465,108.278491,44.1989783,43.0871182,46.139374,53.4271208,135.496583,131.69544,122.950614,116.712978,78.5124834,71.3388689,66.3238884,69.8791548,58.0290521
2024-12-18 10:11:44.521,270,192.731908,181.734381,178.753422,172.843436,163.513304,86.9533409,79.1614937,69.3967873,69.3032641,50.0999643,0.273026169,-5.0405E-06,1.40059E-06,34.9547533,0.39893769,24.1538034,30.1627266,22.6658907,0.00429565,45.7465487,49.3185693,59.4214259,142.814661,135.850736,123.013239,108.620393,44.3757543,43.2449363,46.2981529,53.6333466,135.85005,132.07224,123.343912,117.048015,78.8553935,71.6571141,66.6139823,70.1539297,58.1927748
2024-12-18 10:11:54.563,271,191.882861,181.823633,178.956841,173.04806,163.775606,87.3039424,79.4966507,69.6859045,69.5807922,50.3082362,0.281324279,-4.26555E-06,1.69249E-06,35.0587199,0.402953294,9.9E+37,30.2102531,22.6859532,0.004369535,45.9350453,49.4829255,59.6134338,143.133142,136.201414,123.376502,108.952822,44.5220289,43.3959877,46.4415298,53.8003551,136.199207,132.436619,123.728434,117.412221,79.1891095,71.963274,66.904743,70.3969652,58.3697992
2024-12-18 10:12:04.521,272,192.44603,181.93894,179.140453,173.269069,164.02307,87.6194059,79.8295315,69.9933176,69.8631507,50.5151498,0.28131636,-5.61876E-06,1.00653E-06,35.1576814,0.415628145,24.1835589,30.2789381,22.6811907,0.004358581,46.0957053,49.6545552,59.7975631,143.432168,136.548787,123.746165,109.317996,44.6886906,43.5377676,46.6152596,53.9640732,136.530787,132.811874,124.085984,117.736617,79.5192337,72.2595104,67.1660227,70.678443,58.5729645
2024-12-18 10:12:14.538,273,193.380721,182.115321,179.317676,173.501893,164.260291,87.9667566,80.1622567,70.3100754,70.1524312,50.7036911,0.283754367,-5.48055E-06,1.57763E-06,35.2513786,0.418534544,24.2035525,30.3419947,22.6844728,0.004346278,46.2449559,49.8180814,59.9992021,143.71501,136.88367,124.106319,109.685411,44.845716,43.6853992,46.7408214,54.1326276,136.871897,133.189157,124.470817,118.087049,79.8750228,72.5834872,67.4742146,70.9699436,58.7686557
2024-12-18 10:12:24.521,274,193.64478,182.296606,179.52155,173.714212,164.535619,88.3134858,80.5149715,70.6085716,70.4215398,50.9007586,0.283008495,-5.34211E-06,1.42116E-06,35.3534802,0.411221872,24.2211618,30.394135,22.6888672,0.004335489,46.431666,49.9954908,60.1984568,144.02693,137.227904,124.477776,110.035254,45.015511,43.8406269,46.8976944,54.3112332,137.212272,133.569292,124.84216,118.44877,80.2006447,72.9055758,67.7553222,71.231447,58.9415242
2024-12-18 10:12:34.579,275,192.978433,182.436725,179.705469,173.932473,164.788198,88.6592685,80.8305991,70.908465,70.6924185,51.1226862,0.286414297,-4.60137E-06,1.58248E-06,35.4557192,0.404420431,24.2462069,30.4728455,22.638386,0.004373839,46.6038623,50.1639107,60.3890216,144.312333,137.562559,124.835676,110.384836,45.1729201,43.9712179,47.0386058,54.4978428,137.569874,133.927153,125.207209,118.773196,80.5259153,73.2219905,68.0446614,71.4924338,59.1719805
2024-12-18 10:12:44.521,276,192.451059,182.529969,179.878576,174.150386,165.031308,88.9948609,81.1814161,71.2230172,70.9719118,51.2999235,0.278627807,-4.45207E-06,2.47645E-06,35.5255806,0.404164851,9.9E+37,30.502802,22.5804923,0.004376804,46.7611921,50.3398082,60.5840868,144.608578,137.904766,125.186257,110.717341,45.3316892,44.1146742,47.2060441,54.6676985,137.902335,134.29428,125.57516,119.12067,80.8603588,73.5148501,68.3214334,71.7492103,59.3633127
2024-12-18 10:12:54.521,277,192.543191,182.645482,180.055729,174.345372,165.266538,89.3312444,81.5121514,71.5200198,71.2565092,51.5116616,0.275693333,-3.39169E-06,2.52707E-06,35.6382855,0.410509885,9.9E+37,30.5879462,22.6429015,0.004383143,46.9409332,50.5125773,60.7654493,144.895923,138.225054,125.540868,111.07998,45.4816923,44.2653727,47.3496613,54.8494398,138.23832,134.644424,125.947627,119.452487,81.1865666,73.8440689,68.6170509,72.0087545,59.5640466
2024-12-18 10:13:04.521,278,193.107021,182.781797,180.22195,174.563353,165.49089,89.6777672,81.8476048,71.8207751,71.5455369,51.722035,0.280594106,-4.07002E-06,2.05281E-06,35.7343916,0.420950401,9.9E+37,30.6506673,22.6624993,0.004335672,47.1098014,50.6782113,60.9805523,145.204546,138.560259,125.915276,111.425637,45.6630999,44.4283104,47.5154113,55.0370453,138.575897,135.020863,126.337338,119.791219,81.5297463,74.151125,68.9004275,72.2959231,59.7490344
2024-12-18 10:13:14.536,279,194.14148,182.958486,180.398129,174.785009,165.748202,90.0013648,82.1758806,72.1298481,71.8036645,51.9232156,0.286425507,-5.7089E-06,2.18316E-06,35.8427481,0.424410948,24.442454,30.7251857,22.7285512,0.004393495,47.2910906,50.8517432,61.1636247,145.459719,138.893744,126.263981,111.775358,45.8025326,44.5637505,47.6757829,55.2200584,138.89588,135.356045,126.682117,120.142775,81.8453711,74.47156,69.1782184,72.5512436,59.9467864
2024-12-18 10:13:24.521,280,195.035692,183.166584,180.576814,174.988107,165.984296,90.3350985,82.5170454,72.4453275,72.0646018,52.1263115,0.282531083,-4.86207E-06,1.79788E-06,35.9286071,0.426117337,9.9E+37,30.7877808,22.7580271,0.004375759,47.452744,51.023653,61.341405,145.77042,139.226982,126.599057,112.108381,45.9666491,44.7135138,47.8202833,55.3957899,139.236139,135.720768,127.046771,120.485994,82.182022,74.770219,69.4603666,72.8035308,60.128395
2024-12-18 10:13:34.521,281,194.966283,183.349448,180.77767,175.225321,166.23323,90.688645,82.8632023,72.7568509,72.37374,52.3254871,0.276436897,-5.96244E-06,1.51615E-06,36.0431791,0.413924575,24.5257993,30.8558823,22.7505003,0.004363637,47.6329523,51.185027,61.5608122,146.0601,139.56358,126.962192,112.453855,46.1265545,44.8543754,47.9854075,55.5529046,139.553538,136.078626,127.410826,120.82386,82.5125198,75.0659622,69.761256,73.0718955,60.3798964
2024-12-18 10:13:44.574,282,194.128466,183.502621,180.949382,175.438103,166.472695,91.0192865,83.1895549,73.0740999,72.6489541,52.5274417,0.277404218,-5.71884E-06,1.08719E-06,36.1396862,0.409780941,24.5264816,30.9232576,22.7545095,0.004363823,47.8034671,51.3767922,61.7351533,146.327158,139.857834,127.31168,112.794569,46.288711,45.0134204,48.139338,55.7346734,139.877869,136.447967,127.767977,121.165423,82.8302717,75.3905834,70.0381583,73.3609298,60.5201745
2024-12-18 10:13:54.542,283,193.963426,183.613199,181.132337,175.630967,166.686664,91.35032,83.5193715,73.3727009,72.921969,52.7440141,0.273746722,-5.71999E-06,1.3717E-06,36.2317043,0.413452528,24.5111069,30.986275,22.7366211,0.004338664,47.9785047,51.5533552,61.9321767,146.60903,140.185721,127.650601,113.120062,46.4543095,45.1598466,48.2854596,55.9094284,140.215049,136.780476,128.13129,121.486315,83.168075,75.7030672,70.3434551,73.6353831,60.7016235
2024-12-18 10:14:04.551,284,193.853304,183.744282,181.298548,175.841165,166.942362,91.6923919,83.8594792,73.6769047,73.2155564,52.9510235,0.283265586,-4.48419E-06,2.45796E-06,36.3447495,0.412199838,9.9E+37,31.0428014,22.7310418,0.00430188,48.1621247,51.7327311,62.143002,146.901001,140.516945,128.010561,113.467258,46.6277396,45.3195001,48.4600968,56.0858896,140.539608,137.147694,128.508247,121.821371,83.4817906,76.0203588,70.6236389,73.9147851,60.8313969
2024-12-18 10:14:14.521,285,193.990124,183.871331,181.459651,176.022823,167.151038,92.0188152,84.1788596,73.974117,73.4835336,53.1487669,0.280595562,-4.73172E-06,1.52863E-06,36.443061,0.415527069,24.4780587,31.1286864,22.741478,0.004290867,48.334533,51.9112298,62.3249663,147.190474,140.843307,128.359374,113.818681,46.783917,45.4736028,48.6210823,56.2724267,140.850396,137.465981,128.84109,122.163286,83.8301302,76.3248792,70.9223392,74.1926496,61.0161945
2024-12-18 10:14:24.521,286,194.463615,184.021932,181.634267,176.228475,167.400469,92.3612187,84.5149723,74.2918084,73.7723721,53.3508146,0.286418992,-5.04997E-06,1.85428E-06,36.5333162,0.420268993,9.9E+37,31.1944983,22.6953752,0.004334024,48.5026313,52.0683424,62.5092952,147.456533,141.164404,128.70266,114.139894,46.9503576,45.6120543,48.758964,56.4384125,141.168902,137.822152,129.201239,122.488014,84.1476923,76.6377087,71.1963311,74.4561303,61.2569532
2024-12-18 10:14:34.521,287,194.922833,184.20501,181.804862,176.452897,167.635226,92.6961775,84.8746408,74.6042829,74.0392583,53.5600885,0.276919677,-5.71976E-06,1.52424E-06,36.6386402,0.419178679,24.545467,31.2589655,22.7244671,0.004351073,48.6840851,52.2403159,62.7081743,147.759134,141.494752,129.045117,114.477761,47.1148318,45.7702626,48.9203358,56.6115656,141.503007,138.16589,129.568179,122.832558,84.4773147,76.9608145,71.4918913,74.7256899,61.4127
2024-12-18 10:14:44.521,288,194.625463,184.347941,181.959625,176.63503,167.840227,93.0118555,85.1968556,74.9181903,74.3278819,53.7753259,0.283008453,-5.98254E-06,2.09441E-06,36.7423926,0.410512847,24.5918623,31.3471858,22.7694457,0.004355339,48.8732953,52.4219227,62.8959281,148.017894,141.799236,129.372297,114.831474,47.2699382,45.9158308,49.0913641,56.8030859,141.805709,138.517614,129.919426,123.151664,84.8107619,77.2659218,71.7699548,75.0018673,61.5726688
2024-12-18 10:14:54.590,289,193.933929,184.447096,182.131435,176.83302,168.072469,93.3641605,85.5345189,75.209879,74.6019325,53.9811231,0.282046207,-5.93516E-06,1.92015E-06,36.8383756,0.409299645,24.594699,31.3906644,22.778437,0.004335599,49.0389431,52.5948385,63.0886403,148.295092,142.099254,129.719311,115.159187,47.4547245,46.0765354,49.2381344,56.9811883,142.117594,138.827086,130.250681,123.496313,85.1291487,77.5653659,72.064423,75.2695225,61.7611012
2024-12-18 10:15:04.546,290,193.695854,184.536719,182.290541,177.021262,168.289206,93.6877567,85.8577463,75.5180571,74.868217,54.1757205,0.27252832,-4.63812E-06,2.50488E-06,36.9506028,0.412705309,24.6065027,31.4598959,22.7830959,0.00435148,49.2381769,52.7634356,63.2720542,148.55965,142.440966,130.065084,115.476298,47.6171502,46.2026011,49.3881268,57.1635007,142.435107,139.18128,130.612169,123.813139,85.4602224,77.8751872,72.3437108,75.5443497,61.9416147
2024-12-18 10:15:14.521,291,194.328204,184.685454,182.441556,177.209501,168.511061,94.0202972,86.1961989,75.8394927,75.1484293,54.3962547,0.276927149,-5.64973E-06,1.73386E-06,37.0471796,0.417591237,24.6773137,31.5223674,22.7889621,0.004330517,49.3915386,52.9308747,63.4617095,148.812023,142.729479,130.397827,115.785056,47.7803414,46.3683283,49.54509,57.3299697,142.744923,139.523986,130.970539,124.14705,85.7832537,78.1922443,72.6403071,75.8119421,62.1320676
2024-12-18 10:15:24.540,292,194.813461,184.833194,182.626288,177.40523,168.726241,94.3523019,86.5290748,76.1361872,75.4554991,54.6212844,0.280849557,-4.89258E-06,2.46559E-06,37.1680546,0.419519214,24.719181,31.6050888,22.8038521,0.004351427,49.5578358,53.1134214,63.6613981,149.086982,143.03356,130.747776,116.140902,47.9390449,46.5176807,49.7109452,57.5221841,143.072016,139.867525,131.312603,124.478812,86.117897,78.5208476,72.9394617,76.0873136,62.2798658
2024-12-18 10:15:34.521,293,194.523661,184.98077,182.790391,177.597798,168.949598,94.682995,86.8759438,76.4532336,75.70194,54.8194655,0.280587928,-4.60437E-06,2.64633E-06,37.2410508,0.407486754,24.8015215,31.6691449,22.8238964,0.004335171,49.7740797,53.2902832,63.8532162,149.34058,143.339807,131.050031,116.436876,48.1057415,46.6834527,49.8852441,57.6892443,143.38417,140.193047,131.657567,124.77434,86.4365974,78.8214545,73.2210384,76.335821,62.518218
2024-12-18 10:15:44.549,294,193.635421,185.051708,182.919342,177.779979,169.175617,95.0158209,87.1874352,76.7622858,75.9867761,55.0133574,0.274968191,-5.94741E-06,1.54758E-06,37.3537028,0.404177294,24.8265464,31.7436869,22.8160575,0.00433764,49.9479163,53.4627757,64.0452555,149.619321,143.641375,131.411356,116.791213,48.2611126,46.8304751,50.0252424,57.8754156,143.668674,140.53424,132.004538,125.10787,86.7676216,79.1294105,73.5062118,76.6275088,62.6927933
2024-12-18 10:15:54.549,295,193.442189,185.118539,183.065313,177.965758,169.377788,95.3415598,87.5292975,77.0636022,76.2620941,55.2194412,0.273741279,-5.86953E-06,1.95944E-06,37.4565016,0.409777353,24.803678,31.8148807,22.8297038,0.004339477,50.121348,53.6547316,64.2277291,149.883566,143.946596,131.732252,117.092087,48.4360227,46.9605192,50.2003021,58.0390713,143.982711,140.857279,132.343367,125.431864,87.0917377,79.4513324,73.7897615,76.874541,62.8819173
2024-12-18 10:16:04.527,296,194.151598,185.220883,183.220552,178.139738,169.581955,95.6803744,87.8743808,77.3765563,76.543792,55.4306976,0.274477694,-6.01467E-06,1.93933E-06,37.589214,0.418843123,24.8412689,31.8673183,22.8358763,0.004353603,50.2842491,53.8077672,64.4276394,150.137406,144.228817,132.038027,117.435049,48.6051487,47.1408322,50.3364923,58.2304704,144.284038,141.191164,132.676217,125.745054,87.4203502,79.7575923,74.073497,77.145369,63.0391702
2024-12-18 10:16:14.562,297,194.93881,185.381497,183.386561,178.326469,169.817269,96.0002034,88.2000505,77.687192,76.8340606,55.6599584,0.283747595,-6.09579E-06,1.76252E-06,37.6850769,0.420751922,24.8645292,31.9616124,22.8375857,0.004355245,50.4802018,54.0090272,64.6111343,150.395963,144.541145,132.395871,117.741539,48.7829372,47.2963122,50.5103678,58.3999405,144.578174,141.498755,133.021121,126.073942,87.7356478,80.0730504,74.3577981,77.4131486,63.3400972
2024-12-18 10:16:24.521,298,195.179558,185.513995,183.500652,178.479279,169.997872,96.3317161,88.51892,77.987979,77.1022947,55.8549206,0.282040554,-5.21684E-06,2.40619E-06,37.7757344,0.415864735,9.9E+37,32.00398,22.8530973,0.004326361,50.651174,54.1718551,64.80949,150.649421,144.824928,132.703509,118.059219,48.9319166,47.4424329,50.6618762,58.5757531,144.882317,141.830863,133.3541,126.37006,88.0666397,80.3770067,74.6500612,77.685693,63.4767876
2024-12-18 10:16:34.521,299,195.276776,185.664051,183.66755,178.685499,170.215773,96.6536479,88.8608886,78.3019913,77.385232,56.0726193,0.278619778,-6.24047E-06,1.78771E-06,37.8971651,0.417097094,24.9444824,32.0941068,22.8405385,0.004315687,50.8362985,54.3593779,64.9986878,150.923388,145.145644,133.03463,118.389895,49.1045787,47.6068073,50.827169,58.7515521,145.173021,142.157508,133.684465,126.682378,88.3763333,80.6833133,74.9367527,77.9308519,63.6917806
2024-12-18 10:16:44.521,300,195.425403,185.796024,183.810607,178.853609,170.418344,96.9820674,89.1851425,78.6118163,77.6468211,56.2848703,0.283255763,-5.78193E-06,1.92015E-06,37.9896553,0.418118595,25.0176996,32.1764297,22.8431648,0.00433941,51.0118719,54.5243253,65.1871826,151.16694,145.414048,133.346714,118.702382,49.2692478,47.7596476,50.9826686,58.926583,145.465227,142.479003,134.024548,126.99527,88.697525,80.9839962,75.2279435,78.2033447,63.9200057
2024-12-18 10:16:54.521,301,195.237169,185.912368,183.948763,179.039562,170.621591,97.3031749,89.5154773,78.9095295,77.951482,56.5049619,0.280096676,-5.51383E-06,2.25388E-06,38.0943894,0.414163447,9.9E+37,32.2367032,22.8492706,0.004306345,51.201407,54.7081075,65.3757982,151.420247,145.717512,133.659998,119.0177,49.4526409,47.9033568,51.1281123,59.1034943,145.768856,142.785115,134.368982,127.293792,89.011359,81.296576,75.5062879,78.4565369,64.0569914
2024-12-18 10:17:04.534,302,195.18919,186.041879,184.117188,179.200897,170.828332,97.6461892,89.8578011,79.2300801,78.2394899,56.7089911,0.281807081,-3.9503E-06,2.72745E-06,38.2095691,0.415384925,9.9E+37,32.3129541,22.8724284,0.004373222,51.4087151,54.8952283,65.5761025,151.67702,146.014855,134.00023,119.355591,49.6254518,48.0887065,51.3186263,59.2986703,146.065024,143.134873,134.685191,127.625081,89.351292,81.6130542,75.8031243,78.7527137,64.2722984
2024-12-18 10:17:14.521,303,195.089685,186.132142,184.232543,179.373154,171.017611,97.9530589,90.1555199,79.5284072,78.4937615,56.9165349,0.277400125,-4.81123E-06,2.531E-06,38.3203072,0.411751012,9.9E+37,32.3937484,22.9029209,0.004375415,51.5721732,55.0510659,65.76909,151.918372,146.296584,134.302716,119.668097,49.7927008,48.2259996,51.4589742,59.4842386,146.345152,143.428714,135.006788,127.929639,89.6563456,81.9267465,76.100182,79.0166956,64.4519738
2024-12-18 10:17:24.553,304,194.785812,186.255199,184.388148,179.53898,171.203221,98.2810858,90.48832,79.8142578,78.7817717,57.1440766,0.278882962,-5.0962E-06,2.92344E-06,38.4381883,0.414171621,9.9E+37,32.4728904,22.9180634,0.004349507,51.7617103,55.2452818,65.9604696,152.184923,146.599286,134.634223,119.975592,49.9528298,48.4031703,51.6332952,59.6554717,146.633056,143.75843,135.3321,128.252582,89.9671741,82.2431901,76.3740619,79.2853363,64.6624746
2024-12-18 10:17:34.532,305,195.311269,186.370261,184.509032,179.716653,171.410476,98.6124937,90.8416954,80.1398114,79.0439522,57.3455258,0.282051315,-4.62263E-06,2.89108E-06,38.5237431,0.418300659,9.9E+37,32.5251087,22.8764018,0.004309226,51.9340542,55.4258592,66.1564352,152.413735,146.895448,134.943385,120.297042,50.1209233,48.5388818,51.789449,59.8393146,146.929687,144.059573,135.675382,128.551918,90.2977464,82.5341736,76.6664709,79.5341867,64.8057855
2024-12-18 10:17:44.521,306,195.893497,186.520959,184.664899,179.881862,171.605384,98.9350136,91.1680041,80.4595558,79.3473019,57.5756366,0.283750864,-4.66354E-06,2.38493E-06,38.6520052,0.421529878,25.1607772,32.6355887,22.9061623,0.004412054,52.1152427,55.6028444,66.3440564,152.662015,147.161357,135.269743,120.606845,50.29177,48.6892352,51.947664,60.0218584,147.207284,144.365042,135.9945,128.858882,90.6245206,82.8368153,76.949835,79.8069241,64.9806338
2024-12-18 10:17:54.575,307,195.93213,186.656041,184.794347,180.053182,171.792335,99.2470838,91.4924237,80.7555633,79.6174012,57.7806246,0.288633562,-5.57508E-06,2.74987E-06,38.7548638,0.413921948,25.1924798,32.6925278,22.9309456,0.004346157,52.3062081,55.7805602,66.5335809,152.903888,147.456843,135.574613,120.927828,50.4494761,48.8626245,52.119133,60.2005374,147.502838,144.68652,136.331807,129.184049,90.9503189,83.1876575,77.260384,80.1179155,65.1865485
2024-12-18 10:18:04.544,308,195.248777,186.772571,184.941639,180.217099,172.007029,99.5811922,91.837265,81.0670121,79.8893665,57.9882934,0.279355917,-5.14196E-06,2.65673E-06,38.8545882,0.408812422,9.9E+37,32.7630652,22.9473934,0.004422462,52.4801361,55.95672,66.7462579,153.152036,147.730324,135.894013,121.237631,50.6255853,49.0151221,52.2883311,60.3710503,147.773047,144.980225,136.665069,129.475728,91.2731376,83.4733636,77.551852,80.3754358,65.3694301
2024-12-18 10:18:14.521,309,194.977317,186.849561,185.075949,180.382269,172.198058,99.8935228,92.1703943,81.3781969,80.1799307,58.2166298,0.278875488,-6.08747E-06,2.32715E-06,38.9735372,0.415117925,25.1911038,32.8392474,22.918424,0.004342594,52.6811705,56.1453044,66.9443554,153.403103,148.029771,136.20987,121.566474,50.8086361,49.1754972,52.4578551,60.546432,148.064753,145.305336,136.965273,129.790492,91.600943,83.780491,77.845088,80.652002,65.5925279
2024-12-18 10:18:24.588,310,195.393954,186.947834,185.218946,180.546174,172.381374,100.228668,92.4885183,81.6846934,80.4677635,58.4347713,0.285199738,-5.98647E-06,2.00797E-06,39.0721465,0.417817268,9.9E+37,32.9136879,22.9526242,0.004342431,52.8620062,56.3199615,67.128918,153.628919,148.296842,136.518452,121.869357,50.9762764,49.3593705,52.6075227,60.7227708,148.350352,145.602216,137.299307,130.089311,91.920677,84.1009277,78.1192174,80.9175042,65.71925
2024-12-18 10:18:34.521,311,195.532615,187.064285,185.331453,180.702384,172.563298,100.550295,92.8107263,81.9818282,80.7423058,58.6333092,0.280594254,-5.69665E-06,1.99387E-06,39.1929407,0.414649659,25.197257,33.0026974,22.998777,0.00439959,53.0421345,56.4946588,67.3228815,153.868091,148.569033,136.836908,122.185584,51.1522821,49.5028363,52.7694988,60.909493,148.622207,145.908453,137.614669,130.401755,92.2471102,84.4072178,78.4122944,81.1883433,65.8649083
2024-12-18 10:18:44.576,312,195.571324,187.173902,185.480115,180.8664,172.751441,100.874999,93.1382029,82.2953366,81.0067781,58.8630449,0.272047524,-6.26266E-06,2.01236E-06,39.2950146,0.418309617,25.2294415,33.0810574,23.0138515,0.004349385,53.2289448,56.6692623,67.5151367,154.100639,148.838874,137.132921,122.475228,51.333164,49.6514029,52.9396879,61.1032058,148.910944,146.203759,137.944758,130.707051,92.5665118,84.723011,78.7081326,81.4420663,66.0986201
