2024-12-23 09:41:30.983,297,163.413915,158.268277,157.385481,154.512512,148.522842,94.8117268,88.4998527,78.4684484,76.2610271,57.2288039,0.269337451,-4.54428E-06,2.71959E-06,38.483527,0.339739074,9.9E+37,32.9163779,25.1288332,0.004425965,51.8657508,54.5320889,63.5125378,135.719318,132.375143,123.482043,111.392996,50.4396357,48.5077502,51.0407917,58.0718532,132.146532,130.25401,124.05954,117.651009,87.2023696,80.6274289,75.0678394,76.4730742,63.1095372
2024-12-23 09:41:40.983,298,162.93354,158.309707,157.478676,154.624512,148.642639,95.0760988,88.7892523,78.743898,76.5347987,57.4441649,0.262063778,-6.63176E-06,2.30011E-06,38.5813552,0.333881579,27.3133679,32.975092,25.1400447,0.004476092,52.0331281,54.6968477,63.6815951,135.896363,132.564888,123.727128,111.638667,50.6074317,48.6785514,51.1833523,58.2219633,132.346028,130.477044,124.310623,117.88161,87.4917864,80.9024926,75.3209316,76.7204428,63.2495556
2024-12-23 09:41:50.983,299,162.489764,158.327278,157.557019,154.732862,148.780393,95.3831555,89.0857141,79.0420179,76.7824915,57.6478393,0.269076529,-5.69387E-06,2.25804E-06,38.6893096,0.335843088,27.3539775,33.0726897,25.1614143,0.004468113,52.2242335,54.8628466,63.8675685,136.071525,132.760065,123.974876,111.893146,50.7929372,48.8194942,51.3490045,58.3895361,132.557991,130.711545,124.556387,118.12152,87.7806907,81.1859753,75.6006974,76.9633647,63.4251206
2024-12-23 09:42:01.041,300,162.835428,158.391914,157.640321,154.827766,148.912961,95.6554121,89.3735356,79.3292936,77.0408057,57.8513646,0.273021183,-4.17865E-06,3.18553E-06,38.7870229,0.343970875,9.9E+37,33.1267628,25.1779912,0.004496277,52.3971246,55.0255183,64.0383405,136.233592,132.977013,124.205815,112.132661,50.9577562,48.9984303,51.4896855,58.5561814,132.764422,130.929067,124.797375,118.366876,88.0384386,81.4490228,75.8426079,77.2120162,63.6493351
2024-12-23 09:42:11.051,301,163.578898,158.499344,157.704209,154.935739,149.044051,95.9390273,89.673759,79.5815355,77.2979661,58.0677442,0.267634989,-4.90853E-06,3.2299E-06,38.9004831,0.34826524,9.9E+37,33.2053928,25.1802398,0.004420188,52.5892334,55.2011987,64.2136808,136.412716,133.18462,124.457069,112.375066,51.1162372,49.1564428,51.6392382,58.731088,132.960215,131.160562,125.04915,118.623215,88.3105729,81.7338802,76.1210316,77.4336238,63.8821104
2024-12-23 09:42:21.000,302,164.102302,158.594119,157.806354,155.043437,149.168476,96.212059,89.9400794,79.854931,77.5373404,58.257548,0.268852575,-4.84543E-06,2.92598E-06,39.0029765,0.34366016,27.4677739,33.2865192,25.1528857,0.004415878,52.7649706,55.3734555,64.3887936,136.585096,133.384311,124.67156,112.62436,51.2983642,49.3025103,51.802345,58.8773912,133.159722,131.376428,125.281288,118.850921,88.5773432,82.0118675,76.3629157,77.6802462,64.0128136
2024-12-23 09:42:30.983,303,163.71738,158.686267,157.890838,155.144534,149.299603,96.4759916,90.2336364,80.1423935,77.7945431,58.4643926,0.269795028,-5.04512E-06,3.15525E-06,39.1101659,0.337537088,27.4653104,33.3751158,25.17352,0.00444644,52.9336237,55.5495372,64.5546552,136.747294,133.604764,124.923721,112.861753,51.4590719,49.459415,51.9507509,59.0448051,133.346395,131.60625,125.515883,119.086939,88.8486271,82.2862072,76.6415892,77.9296828,64.1487295
2024-12-23 09:42:40.983,304,163.156065,158.727856,157.98305,155.226613,149.402283,96.7495794,90.5164214,80.4379226,78.0498668,58.6795848,0.273070975,-6.1612E-06,2.67244E-06,39.21349,0.333868577,9.9E+37,33.4315609,25.1741562,0.004468826,53.1093139,55.7178016,64.7412995,136.916054,133.798803,125.15955,113.116363,51.631882,49.6056176,52.1045256,59.204993,133.559678,131.819093,125.750263,119.321106,89.131956,82.5722172,76.8973037,78.174806,64.2888676
2024-12-23 09:42:51.033,305,162.686725,158.744986,158.042808,155.327647,149.535949,97.0038032,90.8100938,80.7080456,78.2956314,58.872668,0.267391025,-4.73634E-06,3.21927E-06,39.3191191,0.337347753,27.5203621,33.5049136,25.1951244,0.004503295,53.2900487,55.8913965,64.9004524,137.072043,134.000374,125.368317,113.349683,51.7980057,49.7659848,52.2485054,59.3676929,133.744014,132.041381,126.006142,119.538849,89.4333778,82.8340395,77.1589088,78.4220848,64.4919062
2024-12-23 09:43:00.983,306,163.057212,158.792847,158.115655,155.429261,149.637469,97.2732226,91.0777368,80.9842649,78.53542,59.0912777,0.279117514,-5.86837E-06,2.80649E-06,39.4197554,0.34365635,27.5567544,33.5959962,25.2132382,0.004449059,53.476332,56.0645966,65.0643791,137.251635,134.20059,125.605447,113.60749,51.9865836,49.9380163,52.4299555,59.5320526,133.942054,132.252177,126.223694,119.777183,89.6941864,83.1303134,77.4227831,78.6605626,64.6457828
2024-12-23 09:43:10.983,307,163.782274,158.883771,158.188106,155.525538,149.764453,97.5452079,91.3562285,81.2597909,78.786158,59.3046083,0.273965492,-4.74027E-06,2.96527E-06,39.5239095,0.348261962,27.6416464,33.6741409,25.2451098,0.00446706,53.6541214,56.2321074,65.2634261,137.415531,134.392898,125.841384,113.867542,52.1557846,50.0740829,52.5750141,59.7089252,134.133809,132.471172,126.469377,120.008,89.9570434,83.4044663,77.6800736,78.8915761,64.8784061
2024-12-23 09:43:21.026,308,163.945781,158.999231,158.260272,155.625095,149.879449,97.8133275,91.6576512,81.5204165,79.0404695,59.4818487,0.275669645,-5.46414E-06,3.33622E-06,39.6272327,0.342930328,9.9E+37,33.7499829,25.2098908,0.004458068,53.8287804,56.3921756,65.430718,137.580817,134.578068,126.055757,114.093344,52.3082528,50.2213287,52.7255215,59.8652564,134.327642,132.686642,126.703267,120.249515,90.2363874,83.6817342,77.9485311,79.1307335,65.0703397
2024-12-23 09:43:30.983,309,163.51131,159.036949,158.350333,155.718203,150.005128,98.0761,91.9373959,81.7942038,79.301124,59.6931401,0.266174127,-4.8526E-06,3.91379E-06,39.7376113,0.336553409,9.9E+37,33.8317208,25.2544759,0.00445043,54.0064678,56.5686382,65.6047053,137.745748,134.782607,126.286245,114.324983,52.5061101,50.3823394,52.8821766,60.042286,134.519858,132.882,126.946101,120.484432,90.5225871,83.9504924,78.214258,79.3527727,65.1791453
2024-12-23 09:43:40.999,310,163.158288,159.065311,158.420293,155.810327,150.116504,98.3362043,92.2024752,82.0798319,79.5494939,59.8952192,0.267622049,-5.61414E-06,2.85064E-06,39.8411494,0.336561395,27.8684465,33.9163076,25.2414786,0.004455466,54.204765,56.7430045,65.7772804,137.906217,134.98265,126.505821,114.555957,52.6687815,50.5483822,53.0461874,60.194963,134.700318,133.104793,127.169221,120.696493,90.7854085,84.2135974,78.4502405,79.5936203,65.3261411
2024-12-23 09:43:51.010,311,163.34582,159.11578,158.494806,155.897918,150.231451,98.6027294,92.4793924,82.3532302,79.7797954,60.0971861,0.273007231,-4.83087E-06,3.39585E-06,39.9456125,0.344869269,9.9E+37,33.9739243,25.2364758,0.004408229,54.3613158,56.9170263,65.925799,138.05825,135.161336,126.723997,114.777009,52.8318183,50.705731,53.1986752,60.363426,134.882848,133.299471,127.387225,120.928489,91.0494659,84.4830683,78.7136149,79.8300953,65.5498415
2024-12-23 09:44:00.986,312,164.026047,159.210751,158.578664,155.99885,150.360752,98.8796904,92.7772183,82.620615,80.0273774,60.3196119,0.269213736,-5.72762E-06,2.94932E-06,40.0614638,0.348512845,28.0271469,34.040163,25.275072,0.004336667,54.5594462,57.0775351,66.1270749,138.22413,135.354482,126.941145,115.025552,53.0137758,50.858288,53.345427,60.5182942,135.073737,133.511442,127.641953,121.151987,91.3254636,84.7545676,78.9812405,80.0796275,65.6878315
2024-12-23 09:44:11.015,313,164.31793,159.296832,158.651976,156.092455,150.461989,99.135977,93.0550791,82.9001219,80.2832696,60.53488,0.271763894,-5.24758E-06,3.47466E-06,40.1467296,0.346320867,9.9E+37,34.1287342,25.3098579,0.004402376,54.739208,57.2651711,66.3058065,138.385934,135.544008,127.191619,115.271025,53.1902986,51.0192063,53.5002243,60.6966538,135.253747,133.720001,127.861333,121.394938,91.6090047,85.0388354,79.2426542,80.3235386,65.8979082
2024-12-23 09:44:21.012,314,164.039765,159.388359,158.732308,156.168095,150.584118,99.3948409,93.3313569,83.1781102,80.5395804,60.7246387,0.266172884,-5.08973E-06,4.06124E-06,40.2570625,0.338010322,9.9E+37,34.2229358,25.3409734,0.004356929,54.913337,57.4355461,66.4698125,138.552761,135.730661,127.40046,115.500004,53.3574067,51.1783139,53.6553714,60.8521214,135.450616,133.937428,128.080549,121.629059,91.8993292,85.3067514,79.5153212,80.5746258,66.08823
2024-12-23 09:44:30.994,315,163.539429,159.458554,158.807304,156.27493,150.711875,99.6667383,93.6267435,83.4501244,80.7843727,60.9449981,0.266172364,-4.79343E-06,3.47212E-06,40.3776436,0.335111667,28.1391063,34.2979846,25.2837265,0.004421558,55.0833412,57.6163858,66.6463361,138.707351,135.920533,127.62757,115.756054,53.5313071,51.3213695,53.8104954,61.0106914,135.632916,134.135454,128.31834,121.836001,92.1481133,85.5778686,79.7664512,80.793998,66.2822287
2024-12-23 09:44:40.983,316,163.218225,159.461693,158.862175,156.351232,150.80434,99.9254847,93.8749259,83.7098196,81.0309038,61.1337167,0.269023119,-5.20898E-06,3.28399E-06,40.4649373,0.335839128,28.1670249,34.3641034,25.2974101,0.00449072,55.273839,57.767575,66.8165846,138.850084,136.094788,127.826762,115.964828,53.716096,51.4719238,53.9632993,61.177282,135.808841,134.324041,128.534008,122.041576,92.413773,85.8526824,80.0292536,81.0273578,66.4014994
2024-12-23 09:44:51.008,317,163.753578,159.517387,158.939371,156.4599,150.919423,100.187415,94.1657987,83.9921044,81.2752492,61.3590737,0.266176992,-6.45796E-06,2.96943E-06,40.6028275,0.347297606,28.1405099,34.4830568,25.3433676,0.00439582,55.4603635,57.9500556,66.987556,139.026926,136.298363,128.047419,116.201352,53.902584,51.6539286,54.129096,61.3428212,135.983412,134.546189,128.751548,122.282995,92.682821,86.1209857,80.2757464,81.2731271,66.5824129
2024-12-23 09:45:01.022,318,164.455526,159.595557,159.015425,156.546059,151.028678,100.43747,94.4358045,84.2506378,81.5253501,61.554023,0.274938407,-6.19517E-06,3.28399E-06,40.6955424,0.34826947,28.1212884,34.5299664,25.3330033,0.004447328,55.6614692,58.1119329,67.1814138,139.16044,136.492191,128.265118,116.416367,54.0549592,51.8125685,54.2906307,61.4745933,136.17528,134.724322,128.971121,122.48546,92.9475505,86.3676361,80.5301926,81.4974465,66.7603782
2024-12-23 09:45:11.022,319,164.5348,159.711177,159.083143,156.61889,151.149074,100.692267,94.7110628,84.5226686,81.7676087,61.749008,0.271765726,-4.70537E-06,3.34916E-06,40.798566,0.343191088,28.101897,34.6135113,25.381463,0.00448873,55.8305531,58.2859031,67.3547456,139.330489,136.666756,128.483431,116.642554,54.2307823,51.9546274,54.4400989,61.6572588,136.349883,134.939602,129.182648,122.721773,93.2121624,86.6469223,80.7966307,81.7335898,66.9361887
2024-12-23 09:45:20.986,320,164.012028,159.750041,159.162865,156.72173,151.258079,100.970563,94.9829898,84.8158074,82.0081166,61.963867,0.266497751,-5.07748E-06,4.09591E-06,40.9104766,0.336319841,9.9E+37,34.6964001,25.4087145,0.004473103,56.0175519,58.4646991,67.5257072,139.475203,136.826894,128.690054,116.865416,54.4172395,52.1173723,54.5961188,61.8148425,136.504879,135.137215,129.400229,122.920988,93.4670969,86.91026,81.0531156,81.956804,67.1092521
2024-12-23 09:45:30.994,321,163.710038,159.825276,159.230346,156.816337,151.363809,101.232598,95.2691545,85.0821547,82.2513943,62.1842556,0.268603736,-5.38926E-06,3.73744E-06,41.0423965,0.337532626,28.183336,34.7880312,25.4299898,0.004455286,56.1946578,58.649606,67.6995401,139.634754,137.033692,128.903125,117.1123,54.5973519,52.2774036,54.7508463,61.9890644,136.701057,135.337843,129.631258,123.144251,93.7384343,87.2091318,81.3156575,82.216878,67.275875
2024-12-23 09:45:41.020,322,163.362525,159.829121,159.30983,156.90548,151.462418,101.479197,95.536113,85.3509669,82.5094339,62.3794491,0.269331742,-5.019E-06,3.79153E-06,41.1360972,0.338019014,9.9E+37,34.8675437,25.4295246,0.004394081,56.3907501,58.8126628,67.8619773,139.782289,137.187066,129.111347,117.327212,54.7582837,52.4546216,54.9011717,62.1557698,136.889085,135.533146,129.841406,123.387021,94.0091872,87.4617424,81.566319,82.4586077,67.4166624
2024-12-23 09:45:50.990,323,163.484118,159.867492,159.36988,156.972017,151.56063,101.726101,95.7951418,85.6166068,82.7498698,62.5795127,0.270055333,-6.19864E-06,3.13884E-06,41.2587527,0.342437786,28.2294828,34.951507,25.498111,0.004418077,56.5725521,58.9998118,68.05747,139.931832,137.376126,129.330243,117.562142,54.9403781,52.6057261,55.0760503,62.3164998,137.03952,135.735503,130.050239,123.577662,94.2672582,87.727803,81.817414,82.6852173,67.6027497
2024-12-23 09:46:00.983,324,164.036632,159.92477,159.428313,157.055641,151.675961,101.969859,96.0539906,85.8686243,82.985658,62.7901938,0.268113172,-6.02784E-06,3.69792E-06,41.3448654,0.347303075,28.1983899,35.0530591,25.5786858,0.004418403,56.7454525,59.1603993,68.2327221,140.068416,137.546343,129.545337,117.769708,55.1158419,52.7593609,55.2161389,62.4873886,137.202974,135.918966,130.26257,123.800221,94.5225978,87.9903718,82.0761141,82.9147222,67.7979195
2024-12-23 09:46:10.983,325,164.533158,160.014304,159.515454,157.147294,151.782235,102.243676,96.348111,86.151893,83.2618827,62.9961132,0.26885348,-5.13202E-06,3.50887E-06,41.4595358,0.346324187,28.1526255,35.1228997,25.6081787,0.004411623,56.9249008,59.3305083,68.4001359,140.208024,137.727006,129.735762,117.991962,55.2808079,52.9139726,55.3831018,62.6397872,137.38739,136.117407,130.474624,124.008963,94.7866282,88.249531,82.3290154,83.1410583,67.9522003
2024-12-23 09:46:21.009,326,164.388382,160.115592,159.570257,157.221701,151.887431,102.487404,96.6256774,86.4215753,83.4781949,63.2049809,0.270054698,-5.04766E-06,3.87519E-06,41.5719104,0.339967201,9.9E+37,35.1908297,25.6472004,0.004421915,57.1218804,59.5026225,68.5903975,140.363947,137.924932,129.951319,118.228445,55.4805068,53.0782772,55.5183023,62.8116409,137.56258,136.306494,130.690911,124.214706,95.0589053,88.5297119,82.6001496,83.3767762,68.1058905
2024-12-23 09:46:30.983,327,163.923695,160.145762,159.642764,157.324043,151.974271,102.736908,96.8945017,86.6890907,83.7502972,63.4242398,0.267323843,-6.33754E-06,3.30548E-06,41.6870842,0.33656325,28.1508868,35.2867071,25.6978188,0.004465971,57.3169725,59.694335,68.7471657,140.504422,138.09239,130.158609,118.443235,55.6454788,53.2598249,55.7070743,62.9606207,137.718004,136.499679,130.902116,124.445813,95.3203205,88.8000383,82.857575,83.6290943,68.3238775
2024-12-23 09:46:40.983,328,163.355238,160.178027,159.703668,157.397598,152.079508,102.993753,97.1583966,86.9549768,83.9745246,63.6098607,0.266180224,-6.56474E-06,3.32928E-06,41.7850327,0.33386491,28.1558027,35.3617687,25.7245751,0.004350478,57.5127592,59.8496601,68.9323198,140.655314,138.253301,130.357353,118.659326,55.8193723,53.3968024,55.8413608,63.1455755,137.903846,136.683065,131.102668,124.620927,95.5751154,89.0603726,83.1037482,83.8456414,68.5392868
2024-12-23 09:46:50.983,329,163.422029,160.182592,159.766457,157.453014,152.194031,103.226158,97.4231364,87.2185094,84.2287026,63.8337919,0.273553538,-6.8014E-06,3.68082E-06,41.9143284,0.339724306,28.2022912,35.4460265,25.7028249,0.00441152,57.6787673,60.0297736,69.1072155,140.765611,138.406851,130.555914,118.871686,55.9970392,53.5487881,56.0032192,63.2851168,138.073204,136.872081,131.316813,124.854777,95.8366925,89.3026932,83.3526063,84.0677042,68.6840814
2024-12-23 09:47:00.990,330,164.012481,160.244201,159.814838,157.562996,152.286574,103.481953,97.6881418,87.4889216,84.4679192,64.0467073,0.267380594,-5.84341E-06,3.20702E-06,42.0260856,0.34487136,28.2494597,35.5428456,25.6857969,0.004444459,57.8646994,60.20455,69.2748536,140.914137,138.584605,130.758999,119.088299,56.1595238,53.7161371,56.1600673,63.4491252,138.219205,137.050486,131.517725,125.049257,96.1074969,89.5717559,83.605067,84.3005145,68.7977468
2024-12-23 09:47:11.048,331,164.317505,160.320593,159.891301,157.611739,152.384405,103.712404,97.9450526,87.7567328,84.7057688,64.2444807,0.273002326,-5.15952E-06,3.93205E-06,42.1294137,0.343187364,9.9E+37,35.6152773,25.7025814,0.004344517,58.056567,60.3712363,69.4420909,141.060585,138.745853,130.952074,119.290642,56.335311,53.8759302,56.3080171,63.6150601,138.38312,137.242607,131.723325,125.250272,96.3501708,89.8566777,83.8822712,84.5382605,69.0084592
2024-12-23 09:47:20.983,332,164.141443,160.363999,159.948481,157.703375,152.482287,103.993619,98.2106779,88.0215167,84.9439152,64.4538662,0.26895417,-7.02628E-06,2.82983E-06,42.243045,0.338515996,28.3003493,35.7128089,25.7157228,0.00448876,58.2385192,60.5521106,69.6012918,141.183973,138.924069,131.159762,119.517856,56.5174331,54.0416526,56.4739914,63.7721381,138.546737,137.424767,131.932181,125.468443,96.6223366,90.1096723,84.1248585,84.7651766,69.1994606
2024-12-23 09:47:30.983,333,163.535473,160.418708,160.002795,157.774833,152.572116,104.236922,98.484327,88.2819326,85.1914084,64.6651779,0.268149252,-6.43069E-06,3.17513E-06,42.3677841,0.33386516,28.3724053,35.789582,25.7614008,0.004460857,58.4179715,60.7112207,69.7865551,141.314263,139.064137,131.340516,119.722895,56.6902217,54.2053054,56.6348231,63.9350768,138.713673,137.591132,132.116287,125.644267,96.8678622,90.3685472,84.358848,84.9986373,69.4007755
2024-12-23 09:47:40.983,334,163.564056,160.419792,160.047564,157.850353,152.663523,104.480196,98.7410619,88.5368276,85.4293465,64.8779311,0.276649655,-5.28826E-06,4.00693E-06,42.4706479,0.34319871,9.9E+37,35.8805674,25.7617808,0.004472051,58.5938034,60.8844086,69.9574719,141.453689,139.226064,131.541032,119.922511,56.8687734,54.3334112,56.7846008,64.1075651,138.872551,137.774294,132.336914,125.863625,97.1243604,90.6282065,84.6296222,85.2446218,69.5438258
2024-12-23 09:47:50.983,335,164.40803,160.490866,160.130394,157.938105,152.77492,104.725691,99.0091853,88.801132,85.6843009,65.0676061,0.277563463,-5.60027E-06,4.59305E-06,42.5976801,0.348500721,28.3680586,35.9818089,25.7770646,0.004369827,58.7978458,61.0899604,70.1579417,141.60529,139.402854,131.738722,120.133413,57.0618202,54.5364686,56.9514968,64.2729216,139.041143,137.955042,132.541292,126.058163,97.3934976,90.9043247,84.8778249,85.4690959,69.7722467
2024-12-23 09:48:00.984,336,164.650427,160.595378,160.18333,158.018962,152.875233,104.956095,99.2745857,89.0840188,85.9064053,65.2923756,0.268978491,-5.58294E-06,3.99907E-06,42.7033357,0.34319378,9.9E+37,36.0541159,25.7426302,0.004358987,58.979241,61.2318627,70.3139162,141.743613,139.554527,131.931897,120.349464,57.2358948,54.6860227,57.1031278,64.4268169,139.211848,138.147557,132.732902,126.268924,97.641006,91.1608847,85.1358818,85.6988811,69.960939
2024-12-23 09:48:11.020,337,164.393919,160.636344,160.244293,158.086291,152.984485,105.21925,99.5336111,89.3359639,86.1703293,65.4978477,0.266171641,-6.69855E-06,3.08083E-06,42.8175913,0.338746599,28.3502791,36.1425358,25.7601759,0.004421667,59.1705729,61.4269832,70.4889163,141.867694,139.744338,132.127533,120.565899,57.4017345,54.845236,57.2538103,64.5968859,139.350997,138.307731,132.943029,126.466255,97.9095502,91.4266262,85.3838392,85.9056247,70.1306555
2024-12-23 09:48:21.018,338,163.847762,160.671513,160.300485,158.154373,153.049369,105.42554,99.7994391,89.6032756,86.4013611,65.705357,0.266409074,-6.43277E-06,3.67573E-06,42.9234558,0.336316255,28.2941079,36.2319189,25.7747078,0.00443775,59.3573417,61.610937,70.6655408,142.01523,139.892102,132.317225,120.769156,57.5835065,55.0169031,57.4233825,64.7564924,139.5066,138.514858,133.124921,126.680498,98.1494914,91.6937379,85.6366254,86.1533994,70.2926006
2024-12-23 09:48:30.993,339,163.813963,160.67295,160.368488,158.218641,153.15542,105.692004,100.051264,89.8615997,86.6370984,65.9060221,0.267385156,-5.74195E-06,4.26347E-06,43.0427708,0.338748221,28.2239075,36.3305579,25.7720409,0.00442913,59.5502746,61.7894449,70.8410043,142.151002,140.067521,132.510375,120.967972,57.7871824,55.1794738,57.5906317,64.9212247,139.664715,138.660033,133.325136,126.87511,98.4182666,91.9233395,85.8817749,86.3713064,70.4556501
2024-12-23 09:48:40.983,340,164.179247,160.720309,160.40847,158.291848,153.226941,105.928426,100.327533,90.1284813,86.8674712,66.1122014,0.270987145,-5.05876E-06,4.08944E-06,43.1557645,0.346572405,9.9E+37,36.3984975,25.788546,0.00444951,59.7289968,61.9604004,70.9970277,142.26941,140.213276,132.701829,121.192767,57.931564,55.3405834,57.7089545,65.0767119,139.799722,138.844434,133.515828,127.062906,98.6444126,92.1838876,86.1214819,86.5756634,70.589525
2024-12-23 09:48:50.983,341,164.696319,160.797687,160.465367,158.370238,153.343259,106.154107,100.581787,90.3777161,87.1243617,66.3279096,0.268157756,-6.42907E-06,3.74646E-06,43.2830364,0.347296899,28.2836907,36.501298,25.7996683,0.004420528,59.9156128,62.1363888,71.1845658,142.406881,140.364105,132.886188,121.385529,58.1311248,55.503365,57.893336,65.2463396,139.975882,139.004653,133.712407,127.248663,98.9255234,92.458715,86.3829508,86.8185449,70.7188239
2024-12-23 09:49:00.983,342,164.746878,160.888809,160.533924,158.438088,153.440281,106.415823,100.834594,90.637224,87.3558737,66.532595,0.272130007,-5.92199E-06,3.52574E-06,43.3970849,0.339725138,28.3543984,36.5814763,25.8380272,0.004396257,60.1213408,62.3153322,71.3525953,142.520861,140.54191,133.069821,121.596597,58.3104771,55.6652449,58.0475745,65.397493,140.133793,139.189882,133.899665,127.452376,99.1667716,92.7030839,86.6287857,87.0495654,70.8835315
2024-12-23 09:49:11.014,343,164.234966,160.902119,160.577398,158.511899,153.528761,106.635889,101.074029,90.9021736,87.5891203,66.7386909,0.268602643,-5.45767E-06,3.89692E-06,43.5138793,0.335102333,28.4320036,36.6783738,25.8742713,0.00444524,60.2797592,62.4743048,71.5258252,142.668148,140.688896,133.254073,121.800185,58.4827424,55.8194897,58.2082842,65.5605467,140.290604,139.351058,134.092698,127.646035,99.4118189,92.9721346,86.8823259,87.2652542,71.1345173
2024-12-23 09:49:21.024,344,163.861359,160.925291,160.650436,158.587937,153.612364,106.87609,101.350217,91.1744094,87.8385394,66.9495403,0.267631479,-6.32945E-06,4.11556E-06,43.6164046,0.338506824,28.4545061,36.7693102,25.9199741,0.004449,60.4813558,62.6534367,71.7024999,142.783537,140.820994,133.451683,122.004438,58.6546147,55.9931124,58.3737768,65.723433,140.430902,139.52274,134.269648,127.849833,99.6664019,93.2160065,87.1338571,87.4907252,71.2750153
2024-12-23 09:49:30.990,345,164.448752,160.981981,160.69316,158.658482,153.70676,107.124233,101.619003,91.4252772,88.0776136,67.1663397,0.270063994,-6.61327E-06,3.81071E-06,43.7514732,0.348253342,28.5052232,36.8689872,25.9573452,0.004445657,60.6699489,62.8455283,71.8609971,142.91193,140.989457,133.637806,122.198741,58.845916,56.1465439,58.5254235,65.9028239,140.566046,139.695932,134.47252,128.025817,99.8910976,93.4824824,87.3655005,87.7216349,71.4303833
2024-12-23 09:49:40.985,346,165.033237,161.061119,160.755967,158.72052,153.789141,107.359,101.85543,91.6912054,88.3125149,67.3613668,0.270883013,-5.67538E-06,4.29352E-06,43.8529202,0.34511559,9.9E+37,36.9403642,25.9732461,0.004485257,60.8495088,63.0097099,72.0401153,143.043349,141.128647,133.813103,122.380775,59.0200281,56.3079396,58.6827438,66.0472762,140.712258,139.857803,134.665839,128.218875,100.163688,93.7118508,87.6219678,87.9375351,71.6006799
2024-12-23 09:49:50.997,347,164.946364,161.132327,160.822322,158.793704,153.891197,107.584392,102.127354,91.9274152,88.5440478,67.5664282,0.273009567,-6.82243E-06,2.90194E-06,43.959557,0.342932726,28.558536,37.019066,25.9720436,0.004400783,61.0335317,63.1853577,72.2159444,143.173505,141.311478,134.000506,122.591112,59.1822366,56.4722646,58.8488904,66.2131298,140.866876,140.030807,134.846715,128.405485,100.398042,93.9760573,87.8736992,88.1651695,71.7541364
2024-12-23 09:50:01.024,348,164.594437,161.187246,160.874415,158.869837,153.973193,107.830141,102.37359,92.2111924,88.779463,67.7759289,0.2712797,-6.75518E-06,3.54215E-06,44.080509,0.339959459,28.5875326,37.1336582,25.9958631,0.004433461,61.2379679,63.3773431,72.3951928,143.307988,141.45269,134.169778,122.800394,59.3847925,56.6411171,59.0074258,66.3677306,141.0275,140.194637,135.034132,128.598202,100.642461,94.2349736,88.1082834,88.3939371,71.9046826
2024-12-23 09:50:10.983,349,164.599889,161.215125,160.940093,158.954349,154.075847,108.067187,102.630328,92.4581065,89.0274736,68.0038567,0.266709832,-7.16172E-06,3.63552E-06,44.2060954,0.345121334,28.6684899,37.2272748,26.069992,0.004381117,61.4151049,63.5495432,72.5636035,143.432586,141.580827,134.350033,122.99225,59.5687527,56.8005666,59.1649673,66.5435897,141.151439,140.357284,135.20558,128.798178,100.895831,94.487779,88.3452138,88.6193618,72.1138041
2024-12-23 09:50:20.983,350,164.91492,161.277884,160.980257,159.012171,154.153704,108.283035,102.857976,92.6955396,89.2553993,68.1837918,0.267627951,-6.46281E-06,3.51279E-06,44.3129926,0.347762759,28.7757592,37.2948813,26.0805553,0.004397927,61.6180921,63.7137991,72.730714,143.530061,141.7481,134.516656,123.185868,59.7335913,56.9638154,59.3097708,66.7017972,141.313194,140.511283,135.397063,128.960944,101.124471,94.7340938,88.5971217,88.8273078,72.3295946
2024-12-23 09:50:30.986,351,165.39158,161.363549,161.044603,159.08158,154.241452,108.510692,103.129122,92.9580198,89.4838187,68.3960572,0.270409536,-5.53879E-06,4.0862E-06,44.4301081,0.347060679,9.9E+37,37.3954577,26.0583413,0.004443977,61.7951337,63.8865112,72.9031428,143.679589,141.88468,134.70222,123.367626,59.9031577,57.1365967,59.4762167,66.8642223,141.428604,140.669721,135.564971,129.154781,101.378059,94.9739868,88.8447571,89.0452419,72.4672269
2024-12-23 09:50:41.029,352,165.192088,161.44138,161.109066,159.151195,154.327391,108.754039,103.376451,93.2212569,89.7185259,68.5969458,0.270789863,-4.95129E-06,4.51401E-06,44.5526086,0.340704515,9.9E+37,37.4816305,26.0455607,0.004480183,61.967629,64.0542713,73.062989,143.788729,142.035046,134.869244,123.559047,60.0882087,57.2845685,59.6189294,67.0086144,141.588647,140.840882,135.763632,129.346139,101.615353,95.2401159,89.0798271,89.2758438,72.6862807
2024-12-23 09:50:50.986,353,164.565503,161.476528,161.17491,159.220015,154.419249,108.986443,103.6174,93.4779727,89.9640083,68.8125393,0.26130815,-5.58871E-06,4.08713E-06,44.6798176,0.337295949,28.8905211,37.5812806,26.0901188,0.004461772,62.1785113,64.2286074,73.2480249,143.923853,142.180827,135.057038,123.755055,60.2752152,57.4602455,59.7973103,67.1823578,141.721407,140.995224,135.927733,129.531429,101.843606,95.4727272,89.3263528,89.5070457,72.8495579
2024-12-23 09:51:01.019,354,164.013482,161.466686,161.227612,159.290459,154.476164,109.211816,103.867203,93.7207547,90.190837,69.0264791,0.267628866,-5.24481E-06,4.2228E-06,44.7894302,0.336318524,28.9017143,37.6639955,26.1227342,0.004458171,62.35655,64.3977535,73.4158713,144.0529,142.321816,135.219334,123.953491,60.4522012,57.6209909,59.9617887,67.3423632,141.858141,141.161554,136.114703,129.715992,102.088895,95.7224016,89.5655132,89.7410411,73.0038236
