2024-12-16 10:21:28.601,433,164.870066,164.123613,164.341047,163.247081,159.731261,126.439074,123.007859,113.871221,108.856238,86.5015874,0.306894705,-7.98081E-06,1.89611E-06,53.6663368,0.345143325,28.8625007,45.0663241,25.0188915,0.004471063,78.5359703,79.3844409,87.5732368,152.152394,152.085227,147.321309,137.746629,75.74485,71.4351187,73.0363696,80.1488753,151.127531,151.682536,148.314325,142.6488,120.342599,115.06718,108.924162,107.366879,87.1757586
2024-12-16 10:21:38.609,434,165.58255,164.163907,164.385629,163.295293,159.801985,126.611013,123.205372,114.101288,109.052704,86.6993906,0.30860307,-6.67937E-06,2.17299E-06,53.8252684,0.350754943,28.9083468,45.2008056,24.9961933,0.004481428,78.7270338,79.5686324,87.7474743,152.216173,152.170116,147.424969,137.881343,75.9218508,71.6085868,73.1858943,80.2881885,151.211587,151.766684,148.419028,142.75273,120.518889,115.255817,109.119552,107.548111,87.3679925
2024-12-16 10:21:48.610,435,166.16979,164.248166,164.420325,163.332097,159.853537,126.77921,123.377598,114.310213,109.2489,86.9031558,0.304944233,-6.43346E-06,2.35881E-06,53.9521932,0.34732771,28.8860583,45.2999027,24.9785176,0.004414571,78.9229737,79.7466392,87.9222942,152.307269,152.267233,147.529379,138.014482,76.1136231,71.7807181,73.3418286,80.4340774,151.289631,151.851686,148.515548,142.87462,120.694754,115.46446,109.33022,107.745101,87.5377022
2024-12-16 10:21:58.595,436,166.207392,164.309754,164.44544,163.342709,159.901271,126.934156,123.571665,114.495971,109.453565,87.0876835,0.306892524,-6.22314E-06,3.13722E-06,54.0840236,0.342961252,9.9E+37,45.410665,25.0251968,0.004522112,79.1268016,79.9366535,88.0774386,152.384299,152.362709,147.630499,138.14517,76.2916616,71.9626039,73.5401601,80.5989446,151.386841,151.947348,148.63648,143.004432,120.883432,115.642927,109.530832,107.9343,87.7786421
2024-12-16 10:22:08.650,437,165.603765,164.352991,164.480626,163.395536,159.948021,127.096955,123.761642,114.711107,109.640091,87.2935761,0.30446647,-5.66198E-06,2.92043E-06,54.2263015,0.335147047,9.9E+37,45.5141923,25.0668153,0.004480746,79.3124861,80.1126462,88.2472064,152.457043,152.446451,147.750012,138.281537,76.4809825,72.1349258,73.6871205,80.7655923,151.454995,152.056047,148.726732,143.110902,121.053004,115.844145,109.750286,108.110839,87.8179676
2024-12-16 10:22:18.589,438,164.950568,164.319498,164.50702,163.428005,159.976098,127.260648,123.941132,114.89212,109.82459,87.4962472,0.291277367,-7.15802E-06,2.74316E-06,54.3342538,0.338043216,29.0872146,45.6193772,25.1059629,0.004426862,79.5113638,80.2987376,88.41878,152.52238,152.507178,147.850787,138.400912,76.6620614,72.3074504,73.8661993,80.914293,151.53643,152.126992,148.834843,143.221295,121.236826,116.047001,109.928368,108.282936,88.0524806
2024-12-16 10:22:28.613,439,164.731708,164.339895,164.518657,163.486254,160.03123,127.430682,124.110762,115.105831,110.042643,87.7123911,0.299816512,-7.58721E-06,2.21829E-06,54.4870611,0.338796782,29.2188843,45.7579651,25.1100309,0.004492545,79.7000277,80.479688,88.5766422,152.585138,152.582923,147.942521,138.505691,76.8592481,72.4816283,73.9963164,81.0878409,151.60958,152.230581,148.924633,143.352657,121.431932,116.233165,110.133283,108.483341,88.2627435
2024-12-16 10:22:38.600,440,165.202208,164.333202,164.567514,163.516912,160.073795,127.597098,124.310557,115.307573,110.224457,87.893856,0.30372475,-7.25856E-06,2.31906E-06,54.6127416,0.350746871,29.3167397,45.8851702,25.1450865,0.004533033,79.8850575,80.6579423,88.7428123,152.652698,152.67333,148.041277,138.649243,77.0309269,72.6441325,74.1657205,81.218915,151.683111,152.312891,149.045385,143.482568,121.591159,116.424462,110.337142,108.654356,88.4189736
2024-12-16 10:22:48.589,441,165.966839,164.394738,164.590415,163.546011,160.136193,127.737622,124.506828,115.509851,110.413422,88.0977132,0.307386382,-7.43328E-06,2.179E-06,54.7648941,0.351966581,29.3345548,45.9914667,25.2406427,0.004531894,80.0910318,80.8397397,88.9009217,152.732159,152.743344,148.158914,138.783775,77.2135104,72.830367,74.3274491,81.3820223,151.786604,152.407665,149.137107,143.601959,121.760236,116.61891,110.543851,108.863041,88.5628219
2024-12-16 10:22:58.604,442,166.067052,164.471685,164.635369,163.590987,160.194023,127.909978,124.674446,115.723769,110.59986,88.3044518,0.308128562,-7.14762E-06,2.5964E-06,54.8940656,0.340735755,29.3005966,46.1208688,25.320096,0.004465492,80.2841939,81.0057507,89.07643,152.785437,152.830462,148.258193,138.919461,77.4043834,72.9959958,74.5036183,81.5472679,151.856463,152.480994,149.245386,143.702689,121.935958,116.816542,110.743743,109.031998,88.6764173
2024-12-16 10:23:08.589,443,165.699765,164.482704,164.66498,163.618614,160.217545,128.081644,124.859856,115.914961,110.789823,88.4929171,0.308128775,-6.40804E-06,3.37713E-06,55.0216319,0.337564867,9.9E+37,46.2134506,25.25212,0.004472113,80.485986,81.1933742,89.2321024,152.84991,152.916595,148.353604,139.017012,77.5948075,73.1547579,74.6702341,81.7132114,151.938273,152.573683,149.356982,143.815921,122.117059,117.012559,110.917185,109.219842,88.8733193
2024-12-16 10:23:18.589,444,164.931054,164.480339,164.684713,163.650122,160.276688,128.235016,125.051928,116.093019,110.994501,88.7105798,0.299817171,-7.96486E-06,2.23123E-06,55.1573112,0.335145429,29.3311969,46.3501748,25.2834408,0.004554107,80.6714638,81.3676814,89.4029371,152.920035,152.982261,148.437523,139.145163,77.7579071,73.3463307,74.8230568,81.8589592,152.027427,152.646448,149.454903,143.940529,122.29681,117.208688,111.122423,109.411014,89.0702052
2024-12-16 10:23:28.589,445,164.596071,164.454368,164.71953,163.682318,160.310523,128.39486,125.208239,116.299562,111.173828,88.9122054,0.303725251,-7.55092E-06,1.84041E-06,55.2975623,0.338052411,29.4279928,46.4646663,25.2948637,0.004479055,80.8698113,81.5632776,89.5597701,152.990207,153.081952,148.561734,139.287247,77.9626488,73.5077235,74.9819539,82.0145034,152.082977,152.723112,149.551223,144.049153,122.463674,117.389719,111.315899,109.578759,89.1516499
2024-12-16 10:23:38.589,446,165.150156,164.459532,164.712865,163.720093,160.372581,128.565326,125.389661,116.496282,111.383206,89.1132646,0.310079526,-6.44871E-06,3.05125E-06,55.4246836,0.347332483,29.3909493,46.5826979,25.3122104,0.00455557,81.0565059,81.7438866,89.7448487,153.034889,153.154338,148.654631,139.417022,78.1354365,73.6915893,75.1444397,82.1627738,152.153097,152.829786,149.654561,144.159614,122.634478,117.5827,111.512834,109.763424,89.3023076
2024-12-16 10:23:48.589,447,165.610173,164.50647,164.759587,163.750309,160.4052,128.701856,125.558443,116.705225,111.56271,89.3215648,0.300547048,-6.52498E-06,3.09909E-06,55.5513067,0.345152604,9.9E+37,46.6942211,25.3576629,0.004453773,81.2663368,81.9144043,89.8950717,153.106064,153.221222,148.745321,139.522454,78.3118172,73.859695,75.304068,82.3283848,152.235371,152.922264,149.771846,144.268095,122.824673,117.7804,111.721986,109.959399,89.3679998
2024-12-16 10:23:58.631,448,165.607723,164.556573,164.792827,163.79169,160.452713,128.874924,125.765254,116.901474,111.748446,89.4907862,0.298110915,-6.15635E-06,3.11781E-06,55.6948522,0.342965244,9.9E+37,46.8030367,25.3767412,0.004486148,81.4544053,82.0970633,90.0802311,153.18766,153.304051,148.862242,139.636292,78.5068102,74.0240405,75.4688873,82.4746581,152.30977,152.98297,149.878502,144.384673,123.000754,117.951432,111.923052,110.140996,89.5634287
2024-12-16 10:24:08.589,449,165.090151,164.545591,164.800095,163.818541,160.495297,129.026427,125.922317,117.096785,111.939298,89.7049719,0.296434423,-7.4973E-06,2.71451E-06,55.8464739,0.334142963,9.9E+37,46.9377965,25.3871952,0.004487589,81.6541964,82.2950096,90.2406613,153.259392,153.393807,148.966583,139.77232,78.6847835,74.1947782,75.6527912,82.6249724,152.385113,153.082747,149.974622,144.500135,123.157745,118.146933,112.120528,110.311379,89.7649804
2024-12-16 10:24:18.620,450,164.686214,164.541814,164.823936,163.857076,160.527993,129.184274,126.1011,117.295397,112.138785,89.9156258,0.297392804,-5.95573E-06,3.33414E-06,55.9736072,0.339765867,9.9E+37,47.0728931,25.4862459,0.004516149,81.8404353,82.4687593,90.4136832,153.305805,153.461636,149.066482,139.892981,78.8715584,74.3782476,75.7980415,82.8181288,152.472104,153.163478,150.069344,144.610066,123.327081,118.336065,112.30896,110.518699,90.0082754
2024-12-16 10:24:28.626,451,164.972386,164.524758,164.849744,163.863529,160.566504,129.345964,126.272417,117.468489,112.325344,90.1092038,0.313718925,-6.39301E-06,2.96689E-06,56.1114311,0.344177027,9.9E+37,47.1804952,25.4272707,0.004548546,82.0512233,82.649217,90.5592497,153.372098,153.528378,149.150201,140.027172,79.0713091,74.5472809,75.9772449,82.9526275,152.530307,153.250544,150.177062,144.726279,123.509175,118.540763,112.525519,110.690699,90.1652939
2024-12-16 10:24:38.592,452,165.647905,164.592885,164.865655,163.89804,160.613924,129.487296,126.446675,117.681882,112.503783,90.3073615,0.305192512,-6.1894E-06,2.91026E-06,56.2337413,0.346600468,28.7326791,47.2902841,25.4364248,0.004501702,82.2348771,82.829052,90.7262932,153.440997,153.615839,149.260128,140.138657,79.2471862,74.7127297,76.1161446,83.0841348,152.611536,153.33151,150.27652,144.84525,123.670384,118.709888,112.69581,110.857906,90.2160298
2024-12-16 10:24:48.622,453,165.687097,164.642104,164.876408,163.91965,160.667106,129.644303,126.639742,117.870778,112.695548,90.5158442,0.298844242,-6.32113E-06,2.77344E-06,56.3712559,0.342965847,9.9E+37,47.4166124,25.4924163,0.00454318,82.4202384,83.0091169,90.8825952,153.48082,153.679377,149.314876,140.245145,79.4264022,74.8821523,76.287232,83.2603505,152.698002,153.414473,150.359885,144.952159,123.832195,118.902,112.883219,111.039372,90.4522046
2024-12-16 10:24:58.638,454,165.251475,164.652581,164.936067,163.966428,160.700296,129.797318,126.812836,118.052868,112.881512,90.7003725,0.298121954,-6.25711E-06,3.11804E-06,56.5113038,0.339290897,9.9E+37,47.5465037,25.5157141,0.004525467,82.6277718,83.199362,91.0767354,153.566715,153.760638,149.431968,140.37938,79.6169835,75.0780785,76.4615169,83.400224,152.777763,153.497629,150.468149,145.061382,123.99446,119.071034,113.087054,111.228029,90.6853547
2024-12-16 10:25:08.608,455,165.138748,164.637275,164.930844,163.986081,160.752607,129.94796,126.976845,118.261138,113.082338,90.9004933,0.302987844,-6.93407E-06,2.46975E-06,56.6322025,0.341248684,28.3266408,47.6561103,25.5435845,0.004567282,82.8031943,83.3778996,91.234431,153.617484,153.838379,149.545296,140.484035,79.789625,75.2246906,76.6251383,83.5448077,152.828635,153.574009,150.554344,145.168743,124.183186,119.276991,113.288407,111.418721,90.8634629
2024-12-16 10:25:18.589,456,165.462388,164.627607,164.937437,164.020308,160.772359,130.114884,127.148339,118.436536,113.256063,91.0948474,0.305678424,-6.40203E-06,3.29647E-06,56.7867716,0.346604324,28.5111606,47.76104,25.5588506,0.004436753,83.0009892,83.5515754,91.384688,153.675683,153.896664,149.635499,140.617558,79.9729743,75.4009458,76.7828848,83.7117706,152.905425,153.66676,150.658141,145.283526,124.339685,119.449712,113.47333,111.581208,90.9246397
2024-12-16 10:25:28.590,457,166.115062,164.707959,164.97745,164.059949,160.825384,130.268384,127.33422,118.641116,113.443661,91.3148529,0.298122693,-8.36169E-06,2.79309E-06,56.9105208,0.350257012,28.7251371,47.9193595,25.5333875,0.004480971,83.1912943,83.7369718,91.5582893,153.741151,153.999724,149.711227,140.719357,80.1487625,75.5837248,76.9399424,83.8728136,152.985095,153.744632,150.768679,145.387427,124.512872,119.628206,113.666975,111.758329,91.1629113
2024-12-16 10:25:38.589,458,165.984321,164.766329,165.003226,164.087933,160.869441,130.412283,127.495808,118.839728,113.625665,91.4897716,0.3037235,-7.12243E-06,2.97983E-06,57.041385,0.341727618,28.9412203,48.0276893,25.5901471,0.004430026,83.3767012,83.8989287,91.7174088,153.812518,154.063423,149.801915,140.809022,80.3195571,75.7543683,77.0946665,84.0255102,153.054126,153.803933,150.844517,145.488531,124.677351,119.821994,113.858961,111.937469,91.3023949
2024-12-16 10:25:48.624,459,165.593174,164.759226,165.041936,164.1284,160.906364,130.567147,127.655065,119.031691,113.807851,91.6867336,0.308129974,-7.94244E-06,2.63361E-06,57.1720366,0.335389391,29.1295032,48.1205035,25.5290413,0.004449124,83.5766182,84.0833492,91.8705879,153.881973,154.133517,149.914692,140.931804,80.5192826,75.9077316,77.251523,84.1559066,153.122635,153.893875,150.941603,145.589908,124.8488,120.014446,114.048045,112.118027,91.4243967
2024-12-16 10:25:58.605,460,164.847263,164.760657,165.046126,164.136309,160.964094,130.711079,127.831028,119.193593,113.988415,91.8798554,0.296904365,-6.48454E-06,3.26966E-06,57.3256926,0.334152121,29.2288764,48.2457966,25.5786376,0.004544739,83.7669424,84.2813478,92.0614701,153.943881,154.214584,149.996425,141.050714,80.7092932,76.0837664,77.4178969,84.3115167,153.193467,153.946425,151.022397,145.698689,124.980691,120.178815,114.232906,112.275991,91.5651185
2024-12-16 10:26:08.590,461,165.109743,164.748271,165.071933,164.162467,160.980207,130.853035,128.012003,119.397066,114.176084,92.0831667,0.300789936,-7.51533E-06,2.15011E-06,57.4559359,0.347335003,29.3325132,48.3851161,25.6208378,0.004455591,83.9663599,84.4382433,92.2002125,154.005342,154.275872,150.09008,141.160318,80.8876067,76.2638646,77.5824675,84.4714476,153.257146,154.05781,151.135258,145.805747,125.156123,120.359522,114.418662,112.463778,91.74557
2024-12-16 10:26:18.627,462,165.969484,164.799582,165.097882,164.191743,161.020884,131.001669,128.175354,119.594639,114.365921,92.2791696,0.300549234,-7.3755E-06,2.44918E-06,57.595855,0.351480233,9.9E+37,48.5112178,25.6535966,0.004538755,84.1553255,84.624587,92.36982,154.038272,154.330176,150.190789,141.273085,81.0702518,76.4324196,77.745807,84.6235133,153.346306,154.117623,151.236616,145.919159,125.317737,120.549547,114.594867,112.641857,91.8719912
2024-12-16 10:26:28.589,463,166.135208,164.854142,165.129655,164.224041,161.064201,131.161443,128.331607,119.759196,114.536066,92.4790873,0.306892015,-6.65256E-06,3.38799E-06,57.7369052,0.341236293,29.5333827,48.6269015,25.7235686,0.004478941,84.3447135,84.7995084,92.5280047,154.132787,154.416088,150.271315,141.392149,81.2474983,76.6035974,77.9082936,84.7631708,153.389906,154.188539,151.305409,146.01781,125.473086,120.725336,114.803291,112.811305,92.0862135
2024-12-16 10:26:38.616,464,165.638944,164.872482,165.143634,164.2675,161.11316,131.309139,128.504508,119.94848,114.719819,92.6729578,0.291289808,-7.63436E-06,2.75888E-06,57.8586709,0.338782788,29.5413338,48.7546324,25.7251416,0.004462628,84.53687,84.9842805,92.7069478,154.184117,154.496271,150.364611,141.520002,81.4352916,76.7723864,78.0658699,84.926595,153.460521,154.277586,151.39499,146.122645,125.63635,120.90131,114.967267,112.987491,92.2023221
2024-12-16 10:26:48.627,465,165.068385,164.860128,165.16674,164.27418,161.138787,131.457455,128.680198,120.143549,114.893395,92.8631857,0.300073927,-7.82734E-06,2.7323E-06,57.9947554,0.338042771,29.7063289,48.8700233,25.7296403,0.004595009,84.7435387,85.1830816,92.8709085,154.234274,154.563961,150.468194,141.624724,81.6245262,76.9543454,78.222458,85.0913717,153.549325,154.352181,151.491276,146.213187,125.812112,121.077091,115.159436,113.155606,92.3466529
2024-12-16 10:26:58.589,466,165.293726,164.853137,165.191219,164.311776,161.175545,131.60325,128.840745,120.325623,115.077707,93.0570293,0.304235159,-7.17119E-06,3.14416E-06,58.1166352,0.345159278,9.9E+37,48.9656797,25.6988322,0.004438585,84.9252872,85.3488813,93.0228709,154.278677,154.64551,150.528598,141.73469,81.8052133,77.1233488,78.3901749,85.2307892,153.598735,154.430216,151.588467,146.319233,125.96742,121.260031,115.363899,113.345007,92.4628058
2024-12-16 10:27:08.608,467,165.918266,164.897542,165.207232,164.345544,161.222866,131.744224,128.997899,120.512522,115.261348,93.2541738,0.300550022,-7.37943E-06,2.63662E-06,58.259453,0.34903331,9.9E+37,49.1170713,25.768236,0.004489586,85.1175038,85.511629,93.1823375,154.345011,154.699564,150.632481,141.830987,81.9784244,77.2750243,78.5363145,85.3791338,153.676692,154.507968,151.679133,146.418994,126.111599,121.420499,115.530759,113.50945,92.6061895
2024-12-16 10:27:18.589,468,165.990842,164.961062,165.243903,164.355059,161.268812,131.877192,129.144079,120.691309,115.431164,93.4492434,0.298118285,-6.40341E-06,3.30456E-06,58.3894895,0.342962451,29.9883792,49.222703,25.7712225,0.004501109,85.314182,85.6985511,93.3468009,154.422499,154.769351,150.717042,141.956863,82.158031,77.4691443,78.7258916,85.5378009,153.746182,154.572258,151.764256,146.536076,126.280401,121.603745,115.721426,113.677111,92.7749109
2024-12-16 10:27:28.655,469,165.464731,164.9725,165.260043,164.389599,161.298774,132.039185,129.326272,120.875392,115.613022,93.6456635,0.302009019,-6.1404E-06,3.20379E-06,58.5328715,0.336585545,9.9E+37,49.3436153,25.7448175,0.004463578,85.5176015,85.8827294,93.5140784,154.467688,154.842873,150.801176,142.072857,82.3489709,77.631363,78.8676434,85.6994433,153.807012,154.656924,151.865565,146.634996,126.444578,121.784741,115.888166,113.85777,92.9086515
2024-12-16 10:27:38.595,470,165.066952,164.954724,165.273892,164.422866,161.334672,132.180279,129.492315,121.05761,115.792781,93.8411904,0.296904887,-7.31842E-06,2.91327E-06,58.6784488,0.338543068,30.04758,49.4641982,25.7818508,0.0044521,85.6910968,86.0504131,93.6603535,154.514315,154.892584,150.894126,142.169679,82.4995893,77.7863856,79.0075687,85.8446129,153.863653,154.725424,151.931173,146.720786,126.589824,121.940438,116.074268,114.022537,93.1403345
2024-12-16 10:27:48.628,471,165.214315,164.937874,165.29676,164.441766,161.369589,132.33605,129.64238,121.231345,115.972404,94.0308603,0.304236527,-8.25191E-06,2.74363E-06,58.8199788,0.345865729,30.1723579,49.5995746,25.8357589,0.004525633,85.8840171,86.239663,93.8205944,154.581233,154.986822,150.981786,142.286928,82.6936776,77.9526658,79.1981185,85.9931684,153.946659,154.801152,152.033199,146.831067,126.757865,122.146634,116.275357,114.217633,93.3155379
2024-12-16 10:27:58.589,472,166.224421,164.998925,165.313534,164.472103,161.399271,132.446941,129.79927,121.414877,116.149275,94.2319869,0.305196006,-6.62552E-06,4.03489E-06,58.9330105,0.352934448,9.9E+37,49.7204591,25.8738588,0.004478414,86.0632366,86.4060152,93.9735371,154.638139,155.034346,151.069598,142.383182,82.8721642,78.1088611,79.3489584,86.1418004,154.003067,154.877,152.121947,146.935158,126.923441,122.311513,116.454675,114.378658,93.4384751
2024-12-16 10:28:08.589,473,166.571326,165.082743,165.344571,164.50773,161.4428,132.607394,129.971699,121.584077,116.33402,94.421077,0.301761479,-8.19644E-06,2.75287E-06,59.0843728,0.346345523,30.2447245,49.8509636,25.8855622,0.00452898,86.2480205,86.5726362,94.1454318,154.700685,155.095222,151.148982,142.503277,83.0512574,78.304727,79.490612,86.2940357,154.055049,154.943156,152.198824,147.024756,127.05731,122.484879,116.639158,114.53568,93.615834
2024-12-16 10:28:18.593,474,166.145576,165.105819,165.370828,164.535702,161.493311,132.758343,130.127564,121.782354,116.514327,94.6135901,0.305192972,-8.04945E-06,3.06419E-06,59.1961635,0.339992864,30.3202004,49.9558931,25.9037623,0.00455511,86.470732,86.7667259,94.3061877,154.771877,155.19288,151.222815,142.625033,83.2395477,78.4753667,79.6649798,86.421347,154.132212,155.008325,152.280179,147.119432,127.214154,122.64077,116.820924,114.715862,93.7825859
2024-12-16 10:28:28.601,475,165.540306,165.127064,165.375004,164.578274,161.534223,132.8929,130.283712,121.950325,116.677654,94.7929858,0.300792403,-6.74455E-06,3.43514E-06,59.3515876,0.335397052,9.9E+37,50.0901902,25.8765581,0.004531435,86.6271177,86.9225288,94.4487834,154.813856,155.22131,151.310526,142.715587,83.4134577,78.6215906,79.8158463,86.5835038,154.179437,155.068448,152.372519,147.211432,127.37356,122.810016,116.980892,114.864767,93.942385
2024-12-16 10:28:38.589,476,164.882323,165.098068,165.415431,164.597143,161.574563,133.036009,130.442406,122.132475,116.84779,95.0106492,0.292986335,-6.68931E-06,3.39354E-06,59.4826356,0.335145305,9.9E+37,50.2140676,25.924743,0.004512736,86.8302055,87.1185681,94.6227739,154.851827,155.300318,151.410721,142.820406,83.5819598,78.8045861,79.9914661,86.737643,154.257123,155.144364,152.465789,147.327653,127.513634,122.983164,117.172831,115.051772,94.1512141
2024-12-16 10:28:48.620,477,164.916621,165.067771,165.419492,164.608726,161.593947,133.159973,130.606214,122.298366,117.031434,95.1912943,0.308843827,-7.99468E-06,3.11804E-06,59.5997981,0.342467256,30.5539703,50.3255001,25.9551282,0.004479855,87.0222445,87.273718,94.7676794,154.909658,155.361707,151.47979,142.921628,83.756137,78.9767268,80.1290798,86.8935948,154.310824,155.217034,152.53783,147.425212,127.66947,123.161676,117.352758,115.202013,94.2479864
2024-12-16 10:28:58.601,478,165.581283,165.107926,165.434711,164.636682,161.625117,133.299804,130.754741,122.485697,117.186546,95.3887142,0.299822099,-7.91771E-06,2.10574E-06,59.76066,0.349749256,30.4620132,50.4550886,26.0087669,0.004471818,87.2025266,87.4506579,94.9361323,154.946049,155.424781,151.563428,143.032677,83.9295901,79.149519,80.2996275,87.0407279,154.39044,155.290677,152.635457,147.529939,127.834298,123.315801,117.541593,115.381934,94.3676358
2024-12-16 10:29:08.589,479,166.124962,165.151256,165.472628,164.663351,161.691902,133.443921,130.926147,122.661221,117.381648,95.563189,0.301760975,-6.62806E-06,2.89917E-06,59.8867638,0.34709462,9.9E+37,50.5614768,25.9908303,0.004449115,87.3868345,87.6355249,95.1067935,155.02676,155.494981,151.641833,143.142731,84.1137355,79.3234989,80.455704,87.184604,154.428451,155.363758,152.71657,147.606163,127.97286,123.487287,117.722483,115.532991,94.6600461
2024-12-16 10:29:18.589,480,166.129424,165.200392,165.50397,164.695075,161.715257,133.579015,131.075229,122.838412,117.551652,95.766321,0.305195165,-6.94608E-06,3.19801E-06,60.0188639,0.343687218,9.9E+37,50.688011,25.9725776,0.00444287,87.5834963,87.8248446,95.2496642,155.071641,155.540506,151.723559,143.240007,84.2965093,79.4861272,80.6095897,87.3355267,154.525534,155.432642,152.808697,147.71007,128.129546,123.66972,117.882194,115.711489,94.6787236
2024-12-16 10:29:28.623,481,165.723665,165.213279,165.535895,164.734394,161.761744,133.735168,131.233066,123.023944,117.712264,95.9607428,0.303723964,-6.86496E-06,2.75333E-06,60.1722073,0.338788982,9.9E+37,50.804924,25.9696699,0.004540492,87.7814182,88.004521,95.4008035,155.134145,155.602709,151.816568,143.341613,84.4629619,79.6654929,80.7825252,87.4876948,154.58483,155.507165,152.891474,147.797898,128.292357,123.843406,118.090864,115.892568,94.8687175
2024-12-16 10:29:38.638,482,165.266608,165.208293,165.528908,164.75607,161.767286,133.863469,131.396068,123.179048,117.88361,96.1521769,0.300790045,-8.39428E-06,2.16814E-06,60.3017746,0.336352733,30.4892331,50.9618863,26.0384844,0.004428828,87.9671092,88.1653726,95.572652,155.194852,155.684878,151.902345,143.453836,84.6514271,79.8397852,80.9328772,87.6405178,154.644119,155.579544,152.973157,147.90246,128.438822,124.003961,118.263982,116.065707,95.010832
2024-12-16 10:29:48.593,483,165.086497,165.187383,165.553482,164.762838,161.795535,133.984131,131.541799,123.351134,118.056273,96.3392686,0.291282059,-6.6662E-06,2.74964E-06,60.4242219,0.339770619,9.9E+37,51.0683098,26.0774957,0.00449805,88.1613236,88.3493053,95.7352807,155.226025,155.732244,151.980189,143.545589,84.8422095,80.0071024,81.0996784,87.7941105,154.700145,155.638402,153.064733,147.988462,128.584537,124.185012,118.425504,116.213699,95.2204498
2024-12-16 10:29:58.589,484,165.594961,165.206683,165.562554,164.789553,161.838944,134.121926,131.709685,123.544686,118.2289,96.5313017,0.308606334,-8.29629E-06,2.36759E-06,60.5692657,0.34732176,30.396344,51.2058167,26.0418462,0.00443291,88.344939,88.5288579,95.8911697,155.286175,155.791456,152.057907,143.641975,85.0088406,80.1562492,81.2500907,87.9545694,154.770249,155.698439,153.117577,148.089562,128.743137,124.338165,118.599795,116.375903,95.3971828
2024-12-16 10:30:08.642,485,166.117693,165.250634,165.581747,164.83405,161.878098,134.262226,131.851022,123.716862,118.402269,96.7146287,0.308126058,-8.01016E-06,2.02947E-06,60.7208177,0.343681987,30.4838346,51.3210147,26.1002192,0.004506038,88.5315242,88.7148303,96.0545509,155.343065,155.860138,152.125891,143.742826,85.1859018,80.3399414,81.4189993,88.1022452,154.812602,155.76957,153.225692,148.18562,128.877518,124.509421,118.763952,116.532279,95.5669225
2024-12-16 10:30:18.589,486,165.808139,165.280953,165.612531,164.84306,161.919092,134.415609,132.011847,123.882067,118.556482,96.9039901,0.303230186,-7.94568E-06,2.35142E-06,60.8394203,0.339753989,30.6308159,51.4324957,26.1249401,0.004467492,88.7218453,88.8746466,96.2113704,155.40043,155.918251,152.22371,143.845534,85.3727788,80.5111297,81.5553799,88.2457532,154.879293,155.834375,153.304548,148.274435,129.025906,124.667102,118.956669,116.703996,95.7246488
2024-12-16 10:30:28.619,487,165.489151,165.291602,165.622413,164.861147,161.946647,134.541234,132.14565,124.053733,118.737611,97.0913403,0.297621857,-7.19962E-06,3.21326E-06,60.9852772,0.343220845,30.6293661,51.5711377,26.0262322,0.004539606,88.9124372,89.0684189,96.3765816,155.442971,156.000765,152.288522,143.955337,85.5386601,80.6642938,81.7289221,88.3862934,154.942829,155.908851,153.370501,148.368319,129.175581,124.82768,119.14703,116.876178,95.846613
2024-12-16 10:30:38.589,488,165.728323,165.289283,165.643327,164.891412,161.97649,134.657871,132.309013,124.225813,118.896301,97.2662019,0.310808244,-6.51689E-06,3.59785E-06,61.0991238,0.343685012,9.9E+37,51.6738942,26.0712437,0.004510553,89.0896395,89.2324396,96.5233782,155.514031,156.051381,152.38343,144.045051,85.7187021,80.8379844,81.8856342,88.5496289,155.015056,155.982661,153.454272,148.458351,129.326208,124.997808,119.296026,117.030583,95.9008478
2024-12-16 10:30:48.589,489,165.987691,165.342607,165.659375,164.910886,162.036437,134.804049,132.461916,124.395828,119.069417,97.4853783,0.305196253,-7.88073E-06,2.93384E-06,61.2509171,0.344404784,30.7237044,51.8195793,26.1323528,0.004574798,89.2815689,89.4043758,96.68293,155.562143,156.114456,152.441452,144.168235,85.9044919,81.0174124,82.0513334,88.6704258,155.067292,156.040894,153.522741,148.540473,129.462669,125.153375,119.461871,117.201986,96.0849839
2024-12-16 10:30:58.589,490,165.900468,165.377902,165.684979,164.947363,162.046352,134.929023,132.620188,124.562775,119.233956,97.6763159,0.300546212,-7.38937E-06,3.12521E-06,61.3881115,0.339285133,30.8456362,51.9390954,26.1487423,0.004509815,89.4708149,89.5627956,96.8387869,155.613017,156.171912,152.531538,144.249373,86.0820597,81.1768784,82.1988504,88.8361214,155.117362,156.105607,153.608176,148.638262,129.601719,125.312957,119.636792,117.343106,96.2113368
2024-12-16 10:31:08.603,491,165.336128,165.361116,165.696444,164.953519,162.066007,135.048273,132.744114,124.740774,119.404049,97.8626892,0.304940867,-8.42756E-06,2.13047E-06,61.4981016,0.336351457,30.8318235,52.06209,26.2275536,0.004482265,89.6563066,89.7614124,97.0041097,155.652612,156.229621,152.618749,144.353018,86.2579876,81.3405972,82.3638006,88.9780484,155.172719,156.160218,153.695669,148.727579,129.742064,125.487791,119.800828,117.495384,96.4692882
