2024-12-12 09:16:07.777,165,124.122463,113.803023,110.864387,106.425705,99.1929828,50.9954008,46.0587256,40.1194447,40.2335563,31.6573471,0.331996609,-1.53903E-06,-9.63771E-07,24.9658258,0.264236868,9.9E+37,23.4159881,20.061527,0.004517802,29.869406,32.0300963,37.3273444,86.5141374,80.6417469,71.4581332,62.5116257,29.5589244,29.1151765,30.4079176,34.1033951,79.6724742,75.8949724,70.1922924,67.0594277,44.9824001,41.1740194,38.7192987,40.7894893,37.9236567
2024-12-12 09:16:17.742,166,124.312034,114.015576,111.106305,106.699033,99.4946448,51.3148506,46.3385403,40.3702357,40.4545249,31.8041249,0.336881595,-1.51684E-06,-7.73559E-07,25.0199278,0.26106264,9.9E+37,23.449932,20.093426,0.004508322,29.9873287,32.1498379,37.469283,86.8300172,80.9805014,71.8205096,62.8583497,29.6477269,29.2160618,30.5363633,34.2498198,80.043836,76.2902143,70.5793596,67.4043208,45.2553311,41.4167823,38.9362844,40.991772,38.071075
2024-12-12 09:16:27.768,167,124.152942,114.190045,111.319957,106.972986,99.7686802,51.6167403,46.6266715,40.6230399,40.6761737,31.936812,0.334831588,-3.03299E-06,-9.69318E-07,25.0746139,0.258625033,9.9E+37,23.4934994,20.0929122,0.004634938,30.1118727,32.274427,37.6107991,87.160618,81.3515559,72.1914664,63.2092932,29.7588387,29.3055172,30.6324668,34.362976,80.3976577,76.6749135,70.9834759,67.7476859,45.5290514,41.6522425,39.1713835,41.200434,38.189691
2024-12-12 09:16:37.742,168,123.981051,114.357864,111.53184,107.204248,100.054399,51.8999342,46.890886,40.8481986,40.8748231,32.0826608,0.325166795,-1.93656E-06,-3.1155E-07,25.1205389,0.255945987,9.9E+37,23.5087059,20.1140335,0.004570713,30.2111816,32.3903985,37.771668,87.4923778,81.7161825,72.5850414,63.5368813,29.8767052,29.4163942,30.744451,34.4918759,80.7636348,77.0565515,71.3520971,68.101581,45.7932907,41.9204742,39.3855941,41.4306455,38.3981697
2024-12-12 09:16:47.742,169,123.761188,114.507524,111.733064,107.442306,100.339862,52.2167448,47.1842198,41.0977053,41.1110045,32.2260024,0.320786513,-2.1716E-06,-1.14243E-06,25.1805712,0.257177319,19.9432238,23.5239648,20.1024931,0.004611154,30.3208367,32.5093081,37.9151075,87.8012106,82.0753465,72.9390465,63.8913185,29.981826,29.5084969,30.8427964,34.6329007,81.1362028,77.4605594,71.7609025,68.4461032,46.1112975,42.1770803,39.6149616,41.6431761,38.5143081
2024-12-12 09:16:57.742,170,123.799167,114.659097,111.937043,107.69609,100.602541,52.5254635,47.4808065,41.3494998,41.3252069,32.3751003,0.328596984,-2.50534E-06,-1.21662E-06,25.2205102,0.258614084,19.9728384,23.5746071,20.1056645,0.00461334,30.4452047,32.635969,38.0881131,88.1210793,82.4190947,73.3128614,64.2395718,30.0972549,29.5949069,30.9426004,34.7389835,81.4915702,77.831368,72.1370919,68.7780993,46.3731855,42.4260501,39.8468546,41.8613879,38.6745684
2024-12-12 09:17:07.746,171,123.798301,114.806567,112.123628,107.931537,100.86753,52.8121199,47.751206,41.5832879,41.5445193,32.4983941,0.322973736,-1.41723E-06,-3.87357E-07,25.2768411,0.258387589,9.9E+37,23.5782666,20.123216,0.004575013,30.5578979,32.766283,38.2104792,88.4250151,82.7859127,73.6640583,64.5604269,30.2016012,29.6746892,31.0531631,34.8852371,81.8483373,78.2233699,72.5181238,69.1338836,46.6603405,42.6742273,40.0656628,42.0803927,38.816563
2024-12-12 09:17:17.808,172,123.81433,114.960484,112.328589,108.163292,101.140024,53.1145548,48.0595858,41.8366438,41.7868257,32.6857122,0.322972525,-1.76876E-06,-5.5099E-07,25.3134168,0.259105247,9.9E+37,23.6278502,20.1049762,0.00456385,30.6718359,32.8865045,38.3663559,88.7385986,83.1293034,74.0557958,64.9128044,30.3037925,29.7948314,31.1678801,35.0067979,82.2080493,78.5842405,72.8877885,69.4776625,46.9335987,42.927199,40.2775319,42.2825299,38.8702007
2024-12-12 09:17:27.756,173,124.267636,115.110401,112.52724,108.407712,101.399675,53.4168295,48.3323689,42.0796253,42.0011213,32.8001472,0.334648766,-1.82654E-06,-6.39047E-07,25.3610673,0.262758199,9.9E+37,23.6463789,20.1080743,0.004555394,30.7808285,32.9859179,38.5191692,89.0392457,83.451945,74.3974879,65.2556774,30.4158185,29.8973907,31.2734984,35.1338535,82.575594,78.9600448,73.2727396,69.8050458,47.2305229,43.1661437,40.5261585,42.5091874,39.0453077
2024-12-12 09:17:37.742,174,124.601741,115.299808,112.721016,108.641435,101.663123,53.7259998,48.6207105,42.3434455,42.2270735,32.9417106,0.332965197,-3.58906E-06,-1.26746E-06,25.4099565,0.26227235,9.9E+37,23.6762001,20.0575763,0.004577186,30.9148864,33.1114705,38.6733804,89.3628938,83.8079553,74.7786496,65.6022878,30.5233065,29.999036,31.3997794,35.2884852,82.9257304,79.3280956,73.6452635,70.1531606,47.4867656,43.4014685,40.7521021,42.7207524,39.2484324
2024-12-12 09:17:47.751,175,124.668741,115.4645,112.922101,108.862928,101.938479,54.0405357,48.9200077,42.5823338,42.4425038,33.07249,0.328597351,-2.64263E-06,-1.23187E-06,25.478554,0.259105984,19.9410127,23.6964317,20.042154,0.004498692,31.0335384,33.2460624,38.8185468,89.6645782,84.160779,75.1381386,65.9349369,30.6475072,30.0989071,31.493927,35.3859782,83.267922,79.7014486,74.0058496,70.4862467,47.7703187,43.6712728,40.9572917,42.9237334,39.3661503
2024-12-12 09:17:57.770,176,124.475072,115.632558,113.138014,109.095446,102.207431,54.3221123,49.2050226,42.8408875,42.6720174,33.2322127,0.339329719,-2.02877E-06,-5.39665E-07,25.5416892,0.257901084,19.9686657,23.717148,20.0565343,0.004566793,31.1514746,33.3782015,38.9744778,89.9568063,84.4945609,75.4832735,66.2820135,30.7712096,30.1899256,31.6041819,35.5245514,83.6189783,80.0789195,74.3873775,70.8121026,48.0490315,43.9259559,41.2049937,43.1602047,39.5199038
2024-12-12 09:18:07.742,177,124.307967,115.756061,113.301587,109.320223,102.442303,54.6106538,49.4814266,43.071421,42.9055515,33.3912216,0.3276368,-2.38285E-06,-1.06824E-06,25.5878215,0.257899538,19.9910995,23.7786252,20.0876889,0.004638272,31.2672915,33.4902261,39.1206159,90.2658192,84.8275269,75.8471395,66.6108773,30.8835623,30.2975219,31.7065151,35.6527252,83.9503219,80.4318197,74.7531496,71.1353405,48.3264064,44.1731991,41.4062431,43.3528341,39.6913695
2024-12-12 09:18:17.807,178,124.146927,115.86643,113.491071,109.544652,102.690251,54.9230424,49.7782773,43.3486781,43.1135773,33.5343931,0.332482194,-1.89449E-06,-9.21476E-07,25.6275739,0.255462624,19.9873846,23.7909735,20.0736955,0.004584679,31.4105928,33.6219858,39.274767,90.5385179,85.1735475,76.2071965,66.9457613,31.0078259,30.3938577,31.8243511,35.7914322,84.3172638,80.819713,75.1286814,71.4852691,48.6126311,44.4559382,41.6451539,43.5869396,39.8877001
2024-12-12 09:18:27.771,179,123.977039,115.992936,113.653936,109.747741,102.942754,55.2485823,50.0633634,43.5954751,43.3737551,33.7008807,0.328592649,-1.55359E-06,-1.15236E-06,25.6797576,0.256438792,9.9E+37,23.8304292,20.0940201,0.004627951,31.5223519,33.7491525,39.4254455,90.8290583,85.4764083,76.5557005,67.2456192,31.1263887,30.5118517,31.9324837,35.9286414,84.6266962,81.1715606,75.4791223,71.8110796,48.9101873,44.6799921,41.8799599,43.7853343,39.952641
2024-12-12 09:18:37.742,180,124.455095,116.120302,113.841003,109.950733,103.185266,55.5188281,50.3534666,43.8398501,43.5777881,33.8391939,0.33199011,-2.00289E-06,-9.25174E-07,25.7363155,0.264481188,9.9E+37,23.8577488,20.1117812,0.004501776,31.6389375,33.8693096,39.5833999,91.1277925,85.8276322,76.908548,67.5941439,31.2350479,30.5982924,32.0245556,36.0446009,84.9634557,81.5229785,75.8397074,72.1372199,49.1864952,44.9579019,42.1067617,44.0034859,40.1261732
2024-12-12 09:18:47.774,181,125.53751,116.310725,114.005064,110.167999,103.422108,55.8150506,50.6422188,44.0913041,43.7984794,33.9933533,0.341760891,-2.31721E-06,-1.03126E-06,25.7953444,0.269342064,20.0798548,23.8943931,20.1266164,0.00457903,31.7556338,34.0170585,39.7284298,91.4110793,86.1759544,77.2532408,67.9100075,31.3443822,30.7131851,32.1446873,36.1797352,85.2900418,81.8930063,76.1983807,72.4713832,49.4735601,45.2099894,42.3218052,44.2222489,40.2996256
2024-12-12 09:18:57.784,182,126.027656,116.545918,114.20733,110.401825,103.679887,56.12845,50.9360886,44.350586,44.036585,34.1344728,0.334186565,-1.07633E-06,-9.17085E-07,25.8364094,0.265694588,9.9E+37,23.9220941,20.1467118,0.004682756,31.8835857,34.1253667,39.8861823,91.7047545,86.4923282,77.5994903,68.256672,31.4633983,30.8240435,32.2625557,36.3135537,85.6333531,82.2220926,76.5708741,72.8049087,49.7334881,45.4610525,42.5673626,44.4446854,40.4334056
2024-12-12 09:19:07.780,183,125.937074,116.717609,114.39588,110.602993,103.914722,56.4252519,51.2136457,44.5959415,44.2719829,34.2926329,0.33932947,-1.83925E-06,-4.96908E-07,25.9015957,0.262757155,9.9E+37,23.9615288,20.1647529,0.004532444,32.0183782,34.269228,40.0354586,92.0082858,86.8044711,77.9607612,68.5655843,31.5899519,30.9293838,32.3857365,36.4582718,85.9599036,82.6000486,76.9327549,73.1336722,50.0319293,45.7275162,42.7990061,44.6682147,40.5978263
2024-12-12 09:19:17.742,184,125.830777,116.901802,114.59268,110.827524,104.165467,56.7189774,51.5256021,44.8531235,44.4974316,34.4415487,0.327639935,-3.22205E-06,-1.04096E-06,25.9601517,0.260322355,20.0066869,23.9871006,20.1599186,0.004553267,32.1334064,34.3826982,40.1785174,92.2913423,87.1132014,78.297494,68.8844061,31.7198337,31.0246213,32.4781075,36.5669239,86.2828804,82.9338966,77.2691284,73.4390212,50.313099,45.9672236,43.0148824,44.8875474,40.7628363
2024-12-12 09:19:27.766,185,125.453716,117.015452,114.747611,111.016992,104.403221,56.9986068,51.8091031,45.1032293,44.7369894,34.5949707,0.326735366,-1.81915E-06,-9.23787E-07,26.0098487,0.25959198,9.9E+37,24.0080081,20.1434684,0.004524902,32.280749,34.5067461,40.3324551,92.5764182,87.442841,78.6266896,69.2075159,31.8417924,31.1519327,32.5982905,36.7210351,86.6075392,83.2844192,77.6500056,73.7743934,50.59374,46.251286,43.2674763,45.1131491,40.9308728
2024-12-12 09:19:37.770,186,125.331984,117.144037,114.935703,111.203114,104.62015,57.3019433,52.0910629,45.3508818,44.9481811,34.749048,0.337285964,-3.66811E-06,-1.28433E-06,26.0670825,0.25958167,19.9293281,24.0693338,20.1238467,0.004620362,32.3984482,34.6555393,40.4884573,92.8603651,87.7651929,78.9597101,69.5402057,31.9478492,31.2518048,32.7217222,36.8602974,86.9454902,83.6250318,77.9934914,74.0930785,50.8856919,46.4985463,43.5037247,45.3416306,41.1049815
2024-12-12 09:19:47.769,187,125.106251,117.246837,115.089955,111.402061,104.84827,57.6002434,52.3706265,45.6146008,45.1834307,34.8960031,0.334548365,-3.21881E-06,-1.46761E-06,26.1179438,0.257432454,19.9474448,24.0848142,20.097859,0.004538556,32.5034348,34.7663182,40.633259,93.137108,88.0793645,79.3104844,69.8665934,32.0662684,31.3483935,32.8230664,36.9776765,87.2540779,83.9778652,78.3311501,74.4181558,51.1743324,46.7497898,43.7492925,45.5653841,41.2229945
2024-12-12 09:19:57.816,188,124.992203,117.393549,115.270063,111.613551,105.088778,57.9062599,52.691424,45.8612005,45.4198557,35.0579745,0.331269051,-1.79719E-06,-5.64164E-07,26.193805,0.257425059,9.9E+37,24.1198756,20.1058891,0.004571592,32.6354299,34.8917676,40.7990696,93.4095108,88.3929172,79.6379944,70.1960786,32.2007348,31.4779217,32.9496926,37.1211886,87.5752368,84.3189624,78.6849299,74.7403591,51.4421107,47.0122947,43.9723262,45.808665,41.2844888
2024-12-12 09:20:07.764,189,124.799329,117.503328,115.416082,111.800937,105.29652,58.1886577,52.9794036,46.1187338,45.6491602,35.22135,0.331758099,-1.41191E-06,-3.43676E-07,26.2453181,0.257890516,20.0215079,24.1614305,20.1203716,0.004601447,32.7685244,35.0279961,40.9453626,93.6813061,88.6932174,79.9859991,70.512462,32.3432479,31.5758472,33.0652555,37.261364,87.8795291,84.6649101,79.0414495,75.0649858,51.7300845,47.2691356,44.2136774,46.0295412,41.5267635
2024-12-12 09:20:17.742,190,124.770604,117.60587,115.576695,112.00175,105.514995,58.485561,53.2681278,46.3830181,45.8867792,35.3684884,0.324913641,-1.94857E-06,-2.32969E-07,26.2887126,0.257180392,9.9E+37,24.1926561,20.1659389,0.004587497,32.8831614,35.1550824,41.1025881,93.9479016,88.9971975,80.2981822,70.8163912,32.4455376,31.6922007,33.1557344,37.385528,88.1982375,84.9655274,79.3876674,75.3742825,52.0204075,47.5324928,44.4598624,46.2417909,41.6736829
2024-12-12 09:20:27.799,191,125.124623,117.703159,115.730543,112.173733,105.73855,58.7849447,53.5427931,46.6400176,46.1070519,35.5209378,0.336875674,-1.77477E-06,-7.08614E-07,26.354979,0.264471489,9.9E+37,24.2159539,20.1841984,0.004430533,33.018369,35.2931706,41.2606533,94.213203,89.3153314,80.6478529,71.1374465,32.5717408,31.8029172,33.2732797,37.5118279,88.5007466,85.3192367,79.7214991,75.6878211,52.287861,47.7936279,44.6765792,46.4565023,41.8117427
2024-12-12 09:20:37.790,192,126.069315,117.849956,115.894442,112.366392,105.95962,59.0951629,53.8450642,46.8978819,46.3517538,35.6870199,0.336387059,-2.1649E-06,-5.08695E-07,26.3996143,0.270065237,9.9E+37,24.2726537,20.200103,0.004604577,33.1547024,35.4397802,41.4149461,94.4881326,89.6241128,80.9581818,71.4515679,32.6896625,31.9044042,33.4070128,37.6686658,88.8152657,85.6501174,80.0749047,76.0066311,52.5732896,48.0563816,44.9194014,46.678898,41.9424752
2024-12-12 09:20:47.787,193,126.54376,118.050992,116.061544,112.563826,106.19237,59.3807234,54.1329504,47.1663405,46.5875475,35.8365032,0.330774714,-2.20327E-06,-3.42289E-07,26.4628738,0.266179127,9.9E+37,24.2969009,20.1904324,0.004534724,33.2716169,35.557657,41.5652021,94.7640699,89.9395888,81.2785941,71.7465691,32.8141624,32.0194676,33.4995819,37.783144,89.1265095,85.9793443,80.4082161,76.3064281,52.8665514,48.3177856,45.1479867,46.8982789,42.1255555
2024-12-12 09:20:57.755,194,126.606107,118.21588,116.220503,112.750127,106.394013,59.6644335,54.4240869,47.4284189,46.8079469,36.0148763,0.329460074,-2.75495E-06,-1.17594E-06,26.530376,0.263006331,20.1284998,24.339363,20.2222113,0.004564175,33.3988332,35.6711618,41.7020194,95.0096083,90.2062515,81.600467,72.0615538,32.931191,32.1210721,33.60026,37.9238459,89.4080052,86.3009024,80.7324011,76.6224739,53.1454603,48.5658992,45.3794689,47.1134669,42.279835
2024-12-12 09:21:07.742,195,126.410731,118.370832,116.375426,112.942551,106.61579,59.9592997,54.7110039,47.6857163,47.0509049,36.1554621,0.341276539,-2.57006E-06,-8.26023E-07,26.596561,0.261056552,20.1150823,24.372705,20.230495,0.004563318,33.5381417,35.8279932,41.8627394,95.2997642,90.5145414,81.9387462,72.3693549,33.0594581,32.2561992,33.7532999,38.0666213,89.7099259,86.6375707,81.0519599,76.9312653,53.4162309,48.8367544,45.6223525,47.3504509,42.4592692
2024-12-12 09:21:17.767,196,126.096331,118.477438,116.525905,113.107457,106.802372,60.235379,54.9940509,47.9405102,47.2758236,36.3137765,0.336662377,-3.73351E-06,-7.52527E-07,26.6507368,0.259099875,20.13495,24.403082,20.2456128,0.004517925,33.6769985,35.9560509,42.0149823,95.5388149,90.8187171,82.2470259,72.6670626,33.1805255,32.371168,33.8555051,38.2019055,90.0192612,86.9626184,81.4024076,77.2341379,53.7141537,49.1188698,45.8782507,47.5757986,42.6266
2024-12-12 09:21:27.742,197,125.754399,118.576047,116.677378,113.293114,107.022949,60.5482229,55.2686127,48.2097441,47.511299,36.4819491,0.326383055,-2.70896E-06,-1.16693E-06,26.6936899,0.257897048,9.9E+37,24.4456543,20.2650268,0.00458981,33.8113775,36.103506,42.1591851,95.8127612,91.1152652,82.5891479,72.984169,33.297535,32.4755148,33.982049,38.3410563,90.3174003,87.2671356,81.7380417,77.5340037,53.9944485,49.3381255,46.0817803,47.7942015,42.7785459
2024-12-12 09:21:37.750,198,125.652766,118.669623,116.823386,113.46409,107.226144,60.8424096,55.5783549,48.453118,47.7643399,36.6473844,0.334431391,-3.65932E-06,-1.00537E-06,26.7570835,0.25983679,20.2806173,24.4725516,20.2699733,0.004551504,33.9327574,36.2247085,42.334644,96.0548583,91.3976781,82.888737,73.3111876,33.4439784,32.6036852,34.0850715,38.4844017,90.6143099,87.6145692,82.0479728,77.8494351,54.2871833,49.6202767,46.3431575,48.0166467,42.8955786
2024-12-12 09:21:47.746,199,125.447842,118.766062,116.968425,113.634161,107.41602,61.1120927,55.8606348,48.7101135,47.9756363,36.8131035,0.32737717,-2.88207E-06,-1.23626E-06,26.8222071,0.257169319,9.9E+37,24.5150712,20.223519,0.004591696,34.0630349,36.3561223,42.4768245,96.2997136,91.679841,83.1850906,73.6024548,33.5639727,32.7048261,34.2227948,38.6223765,90.9009434,87.9080826,82.3929927,78.147613,54.5678956,49.8801301,46.5870817,48.2557416,43.0836327
2024-12-12 09:21:57.742,200,125.269469,118.86083,117.10442,113.808947,107.628253,61.407555,56.1553496,48.9725896,48.2127269,36.9693092,0.334926308,-1.94002E-06,-5.01068E-07,26.8845369,0.255947604,9.9E+37,24.5346585,20.2719024,0.004566329,34.2228245,36.4909523,42.6255703,96.5596737,91.9799453,83.5173962,73.9076607,33.6920627,32.8154279,34.3267027,38.7637065,91.1843427,88.2341434,82.7141923,78.4626732,54.8446394,50.1483696,46.8090629,48.4633669,43.1905887
2024-12-12 09:22:07.742,201,125.596579,118.941501,117.25396,113.975728,107.822209,61.7017054,56.4353957,49.2342375,48.4474934,37.1256824,0.338577723,-1.9844E-06,-3.85046E-07,26.9471198,0.266423236,9.9E+37,24.587288,20.2803855,0.004438444,34.347268,36.6284093,42.7711968,96.7852157,92.251125,83.822455,74.2016362,33.8216113,32.9189178,34.4594252,38.8999237,91.4705809,88.5351427,83.0147431,78.7526066,55.1266768,50.4076319,47.0525595,48.688724,43.3629155
2024-12-12 09:22:17.746,202,126.449666,119.08116,117.385156,114.149784,108.004269,61.9883933,56.7347576,49.5052092,48.6734387,37.3403957,0.332960826,-2.6595E-06,-9.36961E-07,27.014969,0.266898319,20.303367,24.6351015,20.2949025,0.004588584,34.4866171,36.7687292,42.9354751,97.0528777,92.5563185,84.1220774,74.5278683,33.9505076,33.0578288,34.587827,39.0373663,91.7758443,88.8518963,83.3492758,79.0663611,55.410243,50.6839123,47.302157,48.9180318,43.5243081
2024-12-12 09:22:27.749,203,126.751417,119.250258,117.543837,114.321958,108.226085,62.289576,57.0120063,49.7727354,48.9188388,37.4647466,0.33295837,-1.99087E-06,-7.58536E-07,27.0700735,0.263732234,9.9E+37,24.6574714,20.2994933,0.004625556,34.6146064,36.9113757,43.0850642,97.2952417,92.82948,84.4473452,74.8129029,34.0874202,33.167024,34.6931621,39.188011,92.0558496,89.144642,83.6761677,79.3605142,55.6944794,50.9476721,47.5527542,49.1539976,43.683518
2024-12-12 09:22:37.776,204,126.737692,119.38387,117.675314,114.467407,108.415372,62.5776564,57.3171614,50.0327999,49.1434622,37.6233462,0.344207116,-2.50095E-06,-3.32351E-07,27.1221094,0.263007925,9.9E+37,24.7024725,20.2891647,0.004610188,34.7508702,37.0327238,43.2286098,97.5485811,93.1065306,84.746807,75.122017,34.2111232,33.2862246,34.8220464,39.3364742,92.3374808,89.460552,83.9924648,79.6427874,55.9804515,51.1988405,47.7904521,49.3771222,43.8511116
2024-12-12 09:22:47.751,205,126.54448,119.505383,117.804486,114.643766,108.60092,62.8490701,57.5870367,50.2864558,49.3668297,37.7919537,0.324579533,-2.12815E-06,-8.31339E-07,27.1943253,0.259584668,20.3038664,24.7520189,20.2594053,0.004617297,34.8891964,37.1675131,43.3869658,97.7996088,93.3878601,85.0592394,75.4242067,34.3408337,33.3992651,34.9471207,39.4815604,92.6119992,89.7549798,84.3111592,79.9532079,56.2661246,51.4615138,48.0278382,49.6066048,44.0098403
2024-12-12 09:22:57.767,206,126.232942,119.597018,117.933693,114.800837,108.786756,63.1345929,57.8725086,50.5487241,49.6131152,37.9561392,0.33185011,-1.83186E-06,1.03542E-07,27.2660574,0.259100069,9.9E+37,24.7964558,20.2609695,0.004622491,35.0314504,37.3167802,43.533445,98.0231695,93.668567,85.3745137,75.7093413,34.4920052,33.5224798,35.0759122,39.6088523,92.8942617,90.0776282,84.6301494,80.2276539,56.5488092,51.7295648,48.2796195,49.8526459,44.2049135
2024-12-12 09:23:07.742,207,126.03133,119.689487,118.071243,114.959768,108.972275,63.4220829,58.1671396,50.8131994,49.8602641,38.1278913,0.340039835,-3.2997E-06,-1.3153E-06,27.3194433,0.259825525,20.2866007,24.8168669,20.2766306,0.004504207,35.181259,37.4473559,43.7111765,98.2647225,93.9337226,85.6518863,75.9949027,34.6055968,33.6403305,35.1790952,39.7223447,93.1618496,90.37021,84.9325426,80.5118306,56.8159517,51.9873069,48.5064298,50.0509867,44.2849685
2024-12-12 09:23:17.766,208,125.942705,119.771085,118.188539,115.107064,109.152085,63.6918152,58.4562549,51.0679291,50.089242,38.3011229,0.329673782,-3.38891E-06,-1.12648E-06,27.3888658,0.257424622,20.2939176,24.8786023,20.2453716,0.004524274,35.2997043,37.5895411,43.8446015,98.4899257,94.2033035,85.9489324,76.2857629,34.7453294,33.7576064,35.3000804,39.8694359,93.4176903,90.6543481,85.2448318,80.8036856,57.101272,52.2365149,48.7349217,50.2779972,44.4844066
2024-12-12 09:23:27.759,209,125.802576,119.852153,118.308383,115.269044,109.333347,63.9920146,58.7323821,51.323675,50.3072141,38.4451299,0.333375004,-3.2759E-06,-1.31253E-06,27.458688,0.257179036,20.2648258,24.9229941,20.2943254,0.004592598,35.4278024,37.7107148,43.9900109,98.6948814,94.4549223,86.2418147,76.5638483,34.8689363,33.8551691,35.4201973,39.9977385,93.6757752,90.9461612,85.5433991,81.0779991,57.372518,52.5037856,48.9843373,50.4887779,44.6333987
2024-12-12 09:23:37.754,210,125.61624,119.922507,118.443482,115.405448,109.495798,64.2799954,59.0175637,51.6049479,50.5521911,38.6209786,0.333062701,-2.88322E-06,-1.80251E-06,27.5225909,0.255938943,20.3099128,24.9612147,20.3304902,0.004615838,35.5844165,37.8560043,44.1505376,98.94113,94.728433,86.5356871,76.8714446,35.0066039,34.0001166,35.546762,40.1405292,93.9568939,91.23051,85.8495959,81.3812119,57.6565655,52.7740949,49.2307305,50.7114389,44.8107965
2024-12-12 09:23:47.742,211,125.590488,119.967159,118.548658,115.560176,109.674847,64.5514815,59.3211429,51.854701,50.786333,38.792829,0.327380273,-2.04079E-06,-2.56081E-07,27.5908332,0.259832865,9.9E+37,24.9902105,20.3402675,0.004652609,35.7191452,38.0025509,44.3030878,99.1623736,94.9831307,86.8270521,77.1374111,35.1231143,34.1161338,35.6878684,40.2990309,94.2272616,91.5349978,86.1533349,81.65146,57.92595,53.046473,49.472673,50.9575773,44.9522721
2024-12-12 09:23:57.743,212,126.418122,120.079175,118.661493,115.694745,109.852305,64.8657576,59.5827453,52.1207519,51.0190866,38.9710149,0.339321194,-4.10492E-06,-1.33842E-06,27.653487,0.268608183,9.9E+37,25.0416085,20.3388656,0.004632272,35.8665663,38.147061,44.4691752,99.3957849,95.2584291,87.1278392,77.4417949,35.2668779,34.2339509,35.7921847,40.4433865,94.4737548,91.8248689,86.4575982,81.9286602,58.2242098,53.2916706,49.7302755,51.186599,45.0577598
2024-12-12 09:24:07.753,213,127.255208,120.241332,118.778744,115.843799,110.036504,65.1355554,59.8800229,52.3710308,51.260935,39.1366401,0.335377514,-2.86936E-06,-7.42589E-07,27.7189448,0.269337781,20.3334608,25.0810386,20.3839623,0.004563841,36.0058355,38.284436,44.6154636,99.6068051,95.5231833,87.4186238,77.7161957,35.4039059,34.3454935,35.9156962,40.5742381,94.7351796,92.1097735,86.7563338,82.2100751,58.4852695,53.5629163,49.9700887,51.3902344,45.2185485
2024-12-12 09:24:17.794,214,127.526879,120.387725,118.915644,115.998611,110.208205,65.4212202,60.1687708,52.6379445,51.4757868,39.2971764,0.334438683,-3.05726E-06,-8.86808E-07,27.7750903,0.266899675,20.3321446,25.1178804,20.3526954,0.0044753,36.167938,38.4200772,44.7833886,99.8520949,95.7855417,87.7054507,78.0059683,35.5384301,34.4793556,36.0527,40.7076034,94.9980105,92.400163,87.0484148,82.4873047,58.763939,53.8307962,50.1975053,51.6445398,45.3594747
2024-12-12 09:24:27.742,215,127.458063,120.523777,119.053376,116.144961,110.387598,65.718407,60.4526844,52.9071051,51.7340127,39.4790747,0.32882043,-2.21968E-06,-3.45525E-07,27.8383486,0.264474075,9.9E+37,25.1587234,20.4103529,0.004543583,36.3049214,38.5587427,44.9362927,100.077437,96.0680029,87.9971017,78.2894381,35.704241,34.6054695,36.1800574,40.8579318,95.2603062,92.6700792,87.3604313,82.7826115,59.0548496,54.1027794,50.4391036,51.8699002,45.5950097
2024-12-12 09:24:37.742,216,127.330829,120.642021,119.151164,116.298594,110.561795,65.9762613,60.7299707,53.1626775,51.9554467,39.6590349,0.325156523,-3.65516E-06,-1.25568E-06,27.9154755,0.26373954,20.4186404,25.2065565,20.382086,0.004471263,36.4390992,38.7210776,45.099325,100.294155,96.315125,88.2653757,78.5837492,35.822729,34.7427568,36.3077899,40.9943069,95.5112965,92.9661892,87.6443753,83.0480185,59.3200706,54.3452853,50.6938218,52.1046239,45.712956
2024-12-12 09:24:47.742,217,127.13281,120.729194,119.284393,116.432516,110.719384,66.2507408,61.0084936,53.4169606,52.1950769,39.8067334,0.337599845,-2.31397E-06,-6.56843E-07,27.9824826,0.261535355,9.9E+37,25.2564163,20.3613378,0.004658341,36.5866389,38.8410016,45.2489328,100.50716,96.5589552,88.5527481,78.8559145,35.9525426,34.8421301,36.4151036,41.1453109,95.7680232,93.2373674,87.9351571,83.3227506,59.5861783,54.6100525,50.9260031,52.3114326,45.8659113
2024-12-12 09:24:57.742,218,126.916703,120.815023,119.405354,116.575966,110.888039,66.5421536,61.297496,53.7036875,52.4363471,40.0410346,0.334431474,-2.89316E-06,-4.85352E-07,28.0488965,0.261535999,20.4316915,25.3031287,20.3658272,0.004578852,36.7212213,38.9888606,45.3875105,100.739442,96.8063597,88.8378369,79.1143101,36.1040628,34.9742585,36.5509401,41.3007105,96.019878,93.5165245,88.2336929,83.5980372,59.872493,54.8696831,51.1677884,52.5478652,46.0120174
2024-12-12 09:25:07.742,219,126.745015,120.896033,119.529075,116.703294,111.065999,66.8190638,61.5938148,53.9593265,52.6680346,40.161436,0.323216732,-2.17854E-06,2.5585E-07,28.1296403,0.259831292,9.9E+37,25.3463595,20.3837212,0.004558011,36.8848049,39.1212358,45.5573929,100.941797,97.0553565,89.1100077,79.3983649,36.239214,35.0865165,36.6775202,41.4219528,96.2742664,93.8000347,88.5272687,83.8689995,60.1569261,55.1341785,51.4115486,52.7894932,46.1630616
2024-12-12 09:25:17.791,220,126.624605,120.979917,119.633045,116.850545,111.215161,67.0904865,61.8778401,54.217429,52.9191432,40.3765403,0.341273958,-3.64315E-06,-6.70017E-07,28.1915441,0.260320005,9.9E+37,25.4161811,20.4228154,0.004514523,37.0224919,39.2675782,45.7122362,101.141118,97.2855261,89.3813258,79.6590569,36.3709978,35.2070156,36.7953959,41.5720959,96.5228603,94.0581967,88.8077105,84.13783,60.4410177,55.4080363,51.6607776,52.9830648,46.3729052
